,qual_pos,driver,qual_time,race_num,year
4981,3,   Josh Berry,   ,28,2021
4982,5,   A.J. Allmendinger,   ,28,2021
4983,7,   Brandon Jones,   ,28,2021
4984,9,   Harrison Burton,   ,28,2021
4985,11,   John Hunter Nemechek,   ,28,2021
4986,13,   Riley Herbst,   ,28,2021
4987,15,   Jeremy Clements,   ,28,2021
4988,17,   Ryan Sieg,   ,28,2021
4989,19,   Brandon Brown,   ,28,2021
4990,21,   Landon Cassill,   ,28,2021
4991,23,   Blaine Perkins,   ,28,2021
4992,25,   Kyle Weatherman,   ,28,2021
4993,27,   Mason Massey,   ,28,2021
4994,29,   Jordan Anderson,   ,28,2021
4995,31,   Jeffrey Earnhardt,   ,28,2021
4996,33,   Santino Ferrucci,   ,28,2021
4997,35,   Garrett Smithley,   ,28,2021
4998,37,   Caesar Bacarella,   ,28,2021
4999,39,   Joey Gase,   ,28,2021
5000,41,   Timmy Hill,   ,28,2021
5001,2,   Austin Cindric,   ,28,2021
5002,4,   Noah Gragson,   ,28,2021
5003,6,   Daniel Hemric,   ,28,2021
5004,8,   Justin Haley,   ,28,2021
5005,10,   Myatt Snider,   ,28,2021
5006,12,   Sam Mayer,   ,28,2021
5007,14,   Jeb Burton,   ,28,2021
5008,16,   Brett Moffitt,   ,28,2021
5009,18,   Tommy Joe Martins,   ,28,2021
5010,20,   Bayley Currey,   ,28,2021
5011,22,   Ryan Vargas,   ,28,2021
5012,24,   Josh Williams,   ,28,2021
5013,26,   Jade Buford,   ,28,2021
5014,28,   David Starr,   ,28,2021
5015,30,   Matt Mills,   ,28,2021
5016,32,   Alex Labbe,   ,28,2021
5017,34,   Jason White,   ,28,2021
5018,36,   C.J. McLaughlin,   ,28,2021
5019,38,   J.J. Yeley,   ,28,2021
5020,40,"   Joe Graf, Jr.",   ,28,2021
5021,1,   Austin Cindric,   ,29,2021
5022,3,   Daniel Hemric,   ,29,2021
5023,5,   Justin Haley,   ,29,2021
5024,7,   Jeb Burton,   ,29,2021
5025,9,   Riley Herbst,   ,29,2021
5026,11,   Jeremy Clements,   ,29,2021
5027,13,   Myatt Snider,   ,29,2021
5028,15,   Sam Mayer,   ,29,2021
5029,17,   Josh Williams,   ,29,2021
5030,19,   Jade Buford,   ,29,2021
5031,21,   Tommy Joe Martins,   ,29,2021
5032,23,   J.J. Yeley,   ,29,2021
5033,25,   Ty Dillon,   ,29,2021
5034,27,   Ryan Vargas,   ,29,2021
5035,29,   Will Rodgers,   ,29,2021
5036,31,   Josh Bilicki,   ,29,2021
5037,33,   Spencer Boyd,   ,29,2021
5038,35,   Landon Cassill,   ,29,2021
5039,37,   Preston Pardus,   ,29,2021
5040,39,   Gray Gaulding,   ,29,2021
5041,41,   Timmy Hill,   ,29,2021
5042,2,   Justin Allgaier,   ,29,2021
5043,4,   Josh Berry,   ,29,2021
5044,6,   Brandon Jones,   ,29,2021
5045,8,   Harrison Burton,   ,29,2021
5046,10,   Noah Gragson,   ,29,2021
5047,12,   Ty Gibbs,   ,29,2021
5048,14,   A.J. Allmendinger,   ,29,2021
5049,16,   Brandon Brown,   ,29,2021
5050,18,   Ryan Sieg,   ,29,2021
5051,20,   Alex Labbe,   ,29,2021
5052,22,   Brett Moffitt,   ,29,2021
5053,24,   Kyle Weatherman,   ,29,2021
5054,26,   Matt Mills,   ,29,2021
5055,28,   Sage Karam,   ,29,2021
5056,30,"   Joe Graf, Jr.",   ,29,2021
5057,32,   Jeffrey Earnhardt,   ,29,2021
5058,34,   Loris Hezemans,   ,29,2021
5059,36,   Stefan Parsons,   ,29,2021
5060,38,   Kris Wright,   ,29,2021
5061,40,   Austin Hill,   ,29,2021
5062,1,   A.J. Allmendinger,   ,30,2021
5063,3,   Daniel Hemric,   ,30,2021
5064,5,   Noah Gragson,   ,30,2021
5065,7,   Brandon Jones,   ,30,2021
5066,9,   Michael Annett,   ,30,2021
5067,11,   Sam Mayer,   ,30,2021
5068,13,   Jeb Burton,   ,30,2021
5069,15,   Josh Williams,   ,30,2021
5070,17,   Jade Buford,   ,30,2021
5071,19,   Landon Cassill,   ,30,2021
5072,21,   Austin Hill,   ,30,2021
5073,23,   Jeffrey Earnhardt,   ,30,2021
5074,25,   Kyle Weatherman,   ,30,2021
5075,27,   Tanner Berryhill,   ,30,2021
5076,29,   Dylan Lupton,   ,30,2021
5077,31,   Matt Mills,   ,30,2021
5078,33,   J.J. Yeley,   ,30,2021
5079,35,   Mason Massey,   ,30,2021
5080,37,   Joey Gase,   ,30,2021
5081,39,   Bayley Currey,   ,30,2021
5082,41,   Timmy Hill,   ,30,2021
5083,2,   Austin Cindric,   ,30,2021
5084,4,   Justin Haley,   ,30,2021
5085,6,   Justin Allgaier,   ,30,2021
5086,8,   Harrison Burton,   ,30,2021
5087,10,   John Hunter Nemechek,   ,30,2021
5088,12,   Myatt Snider,   ,30,2021
5089,14,   Jeremy Clements,   ,30,2021
5090,16,   Alex Labbe,   ,30,2021
5091,18,   Brandon Brown,   ,30,2021
5092,20,   Riley Herbst,   ,30,2021
5093,22,   Ryan Sieg,   ,30,2021
5094,24,   Tommy Joe Martins,   ,30,2021
5095,26,   Brett Moffitt,   ,30,2021
5096,28,   Spencer Boyd,   ,30,2021
5097,30,   Ryan Vargas,   ,30,2021
5098,32,   Kaz Grala,   ,30,2021
5099,34,   Jesse Little,   ,30,2021
5100,36,   David Starr,   ,30,2021
5101,38,"   Joe Graf, Jr.",   ,30,2021
5102,40,   C.J. McLaughlin,   ,30,2021
5103,1,   Daniel Hemric,   ,31,2021
5104,3,   Justin Allgaier,   ,31,2021
5105,5,   A.J. Allmendinger,   ,31,2021
5106,7,   Harrison Burton,   ,31,2021
5107,9,   Brandon Jones,   ,31,2021
5108,11,   Jeb Burton,   ,31,2021
5109,13,   Riley Herbst,   ,31,2021
5110,15,   Myatt Snider,   ,31,2021
5111,17,   Tommy Joe Martins,   ,31,2021
5112,19,   Jeremy Clements,   ,31,2021
5113,21,   Alex Labbe,   ,31,2021
5114,23,   Brandon Brown,   ,31,2021
5115,25,   Kyle Weatherman,   ,31,2021
5116,27,   Jordan Anderson,   ,31,2021
5117,29,   Jesse Little,   ,31,2021
5118,31,   Matt Mills,   ,31,2021
5119,33,   David Starr,   ,31,2021
5120,35,   Jade Buford,   ,31,2021
5121,37,   Joey Gase,   ,31,2021
5122,39,   Garrett Smithley,   ,31,2021
5123,41,   Timmy Hill,   ,31,2021
5124,2,   Austin Cindric,   ,31,2021
5125,4,   Noah Gragson,   ,31,2021
5126,6,   Justin Haley,   ,31,2021
5127,8,   Michael Annett,   ,31,2021
5128,10,   Ty Gibbs,   ,31,2021
5129,12,   Sam Mayer,   ,31,2021
5130,14,   Ryan Sieg,   ,31,2021
5131,16,   Brett Moffitt,   ,31,2021
5132,18,   Josh Williams,   ,31,2021
5133,20,   Ryan Vargas,   ,31,2021
5134,22,   Bayley Currey,   ,31,2021
5135,24,   Jeffrey Earnhardt,   ,31,2021
5136,26,   Mason Massey,   ,31,2021
5137,28,   Dylan Lupton,   ,31,2021
5138,30,"   Joe Graf, Jr.",   ,31,2021
5139,32,   Spencer Boyd,   ,31,2021
5140,34,   Patrick Emerling,   ,31,2021
5141,36,   Loris Hezemans,   ,31,2021
5142,38,   Landon Cassill,   ,31,2021
5143,40,   Gray Gaulding,   ,31,2021
5144,1,   Austin Cindric,   ,32,2021
5145,3,   A.J. Allmendinger,   ,32,2021
5146,5,   Justin Allgaier,   ,32,2021
5147,7,   Daniel Hemric,   ,32,2021
5148,9,   Noah Gragson,   ,32,2021
5149,11,   Sam Mayer,   ,32,2021
5150,13,   Brett Moffitt,   ,32,2021
5151,15,   Jeb Burton,   ,32,2021
5152,17,   Brandon Brown,   ,32,2021
5153,19,   Tommy Joe Martins,   ,32,2021
5154,21,   Ryan Vargas,   ,32,2021
5155,23,   Landon Cassill,   ,32,2021
5156,25,   Alex Labbe,   ,32,2021
5157,27,   Jeffrey Earnhardt,   ,32,2021
5158,29,   Josh Berry,   ,32,2021
5159,31,   Jade Buford,   ,32,2021
5160,33,   Akinori Ogata,   ,32,2021
5161,35,   Matt Mills,   ,32,2021
5162,37,   Stephen Leicht,   ,32,2021
5163,39,   Spencer Boyd,   ,32,2021
5164,41,   Timmy Hill,   ,32,2021
5165,2,   Ty Gibbs,   ,32,2021
5166,4,   Justin Haley,   ,32,2021
5167,6,   Michael Annett,   ,32,2021
5168,8,   Brandon Jones,   ,32,2021
5169,10,   Harrison Burton,   ,32,2021
5170,12,   Myatt Snider,   ,32,2021
5171,14,   Ryan Sieg,   ,32,2021
5172,16,   Riley Herbst,   ,32,2021
5173,18,   Jeremy Clements,   ,32,2021
5174,20,   Bayley Currey,   ,32,2021
5175,22,   Josh Williams,   ,32,2021
5176,24,   Kyle Weatherman,   ,32,2021
5177,26,   Natalie Decker,   ,32,2021
5178,28,   J.J. Yeley,   ,32,2021
5179,30,   Colin Garrett,   ,32,2021
5180,32,"   Joe Graf, Jr.",   ,32,2021
5181,34,   Ryan Ellis,   ,32,2021
5182,36,   David Starr,   ,32,2021
5183,38,   Preston Pardus,   ,32,2021
5184,40,   Mike Harmon,   ,32,2021
5185,1,   Austin Cindric,27.293   ,33,2021
5186,3,   Justin Allgaier,27.458   ,33,2021
5187,5,   Riley Herbst,27.488   ,33,2021
5188,7,   Noah Gragson,27.522   ,33,2021
5189,9,   Jeb Burton,27.593   ,33,2021
5190,11,   Sam Mayer,27.670   ,33,2021
5191,13,   Michael Annett,27.707   ,33,2021
5192,15,   Jade Buford,27.799   ,33,2021
5193,17,   Myatt Snider,27.859   ,33,2021
5194,19,   Brandon Brown,27.926   ,33,2021
5195,21,   Blaine Perkins,27.932   ,33,2021
5196,23,   Tommy Joe Martins,27.981   ,33,2021
5197,25,   Bayley Currey,28.001   ,33,2021
5198,27,   David Starr,28.013   ,33,2021
5199,29,   J.J. Yeley,28.038   ,33,2021
5200,31,   Jeffrey Earnhardt,28.043   ,33,2021
5201,33,   Sage Karam,28.051   ,33,2021
5202,35,   Matt Mills,28.235   ,33,2021
5203,37,   Landon Cassill,28.063   ,33,2021
5204,39,   Spencer Boyd,28.343   ,33,2021
5205,41,   Timmy Hill,28.395   ,33,2021
5206,2,   John Hunter Nemechek,27.403   ,33,2021
5207,4,   Daniel Hemric,27.467   ,33,2021
5208,6,   Brandon Jones,27.498   ,33,2021
5209,8,   Justin Haley,27.544   ,33,2021
5210,10,   Sheldon Creed,27.648   ,33,2021
5211,12,   A.J. Allmendinger,27.699   ,33,2021
5212,14,   Ryan Sieg,27.765   ,33,2021
5213,16,   Josh Williams,27.846   ,33,2021
5214,18,   Kyle Sieg,27.921   ,33,2021
5215,20,   Brett Moffitt,27.932   ,33,2021
5216,22,   Jeremy Clements,27.943   ,33,2021
5217,24,   Kyle Weatherman,27.995   ,33,2021
5218,26,   Alex Labbe,28.004   ,33,2021
5219,28,   Stefan Parsons,28.025   ,33,2021
5220,30,   Ryan Vargas,28.043   ,33,2021
5221,32,   Dylan Lupton,28.050   ,33,2021
5222,34,"   Joe Graf, Jr.",28.069   ,33,2021
5223,36,   Harrison Burton,31.345   ,33,2021
5224,38,   Stephen Leicht,28.162   ,33,2021
5225,40,   Ryan Ellis,28.389   ,33,2021
5226,42,   Joey Gase,28.567   ,33,2021
5227,1,   Daniel Hemric,49.221   ,1,2022
5228,3,   Jade Buford,49.355   ,1,2022
5229,5,   Brett Moffitt,49.548   ,1,2022
5230,7,   Josh Berry,49.552   ,1,2022
5231,9,   Brandon Jones,49.591   ,1,2022
5232,11,   A.J. Allmendinger,49.712   ,1,2022
5233,13,   Brandon Brown,49.790   ,1,2022
5234,15,   Ty Gibbs,49.812   ,1,2022
5235,17,   Justin Allgaier,49.825   ,1,2022
5236,19,   Ryan Sieg,49.883   ,1,2022
5237,21,   J.J. Yeley,49.974   ,1,2022
5238,23,   Kyle Weatherman,49.988   ,1,2022
5239,25,   Bayley Currey,50.008   ,1,2022
5240,27,   Jeb Burton,50.083   ,1,2022
5241,29,"   Joe Graf, Jr.",50.095   ,1,2022
5242,31,   Josh Bilicki,50.137   ,1,2022
5243,33,   Myatt Snider,50.221   ,1,2022
5244,35,   Jeremy Clements,50.317   ,1,2022
5245,37,   Shane Lee,50.845   ,1,2022
5246,39,   David Starr,50.267   ,1,2022
5247,41,   Stefan Parsons,50.394   ,1,2022
5248,43,   Natalie Decker,50.474   ,1,2022
5249,45,"   Ronnie Bassett, Jr.",51.190   ,1,2022
5250,47,   Tim Viens,52.172   ,1,2022
5251,2,   Austin Hill,49.336   ,1,2022
5252,4,   Sheldon Creed,49.451   ,1,2022
5253,6,   Landon Cassill,49.552   ,1,2022
5254,8,   Ryan Vargas,49.580   ,1,2022
5255,10,   Riley Herbst,49.657   ,1,2022
5256,12,   Drew Dollar,49.745   ,1,2022
5257,14,   Noah Gragson,49.808   ,1,2022
5258,16,   Anthony Alfredo,49.821   ,1,2022
5259,18,   Matt Mills,49.863   ,1,2022
5260,20,   Jeffrey Earnhardt,49.960   ,1,2022
5261,22,   Caesar Bacarella,49.985   ,1,2022
5262,24,   Josh Williams,50.005   ,1,2022
5263,26,   C.J. McLaughlin,50.083   ,1,2022
5264,28,   Joey Gase,50.091   ,1,2022
5265,30,   Jesse Iwuji,50.122   ,1,2022
5266,32,   Tommy Joe Martins,50.213   ,1,2022
5267,34,   Sam Mayer,50.249   ,1,2022
5268,36,   Kyle Sieg,50.476   ,1,2022
5269,38,   Ryan Truex,50.966   ,1,2022
5270,40,   Alex Labbe,50.286   ,1,2022
5271,42,   Mason Massey,50.400   ,1,2022
5272,44,   Gray Gaulding,50.858   ,1,2022
5273,46,   Harrison Rhodes,51.927   ,1,2022
5274,1,   A.J. Allmendinger,40.038   ,2,2022
5275,3,   Brandon Jones,40.072   ,2,2022
5276,5,   Daniel Hemric,40.309   ,2,2022
5277,7,   Landon Cassill,40.466   ,2,2022
5278,9,   Sheldon Creed,40.665   ,2,2022
5279,11,   Josh Berry,40.759   ,2,2022
5280,13,   Sam Mayer,40.779   ,2,2022
5281,15,   Jade Buford,40.975   ,2,2022
5282,17,   Brett Moffitt,41.029   ,2,2022
5283,19,   Alex Labbe,41.092   ,2,2022
5284,21,   Jeb Burton,41.116   ,2,2022
5285,23,   Stefan Parsons,41.207   ,2,2022
5286,25,   Matt Mills,41.255   ,2,2022
5287,27,   Tommy Joe Martins,41.310   ,2,2022
5288,29,   Kaz Grala,41.565   ,2,2022
5289,31,   Myatt Snider,41.704   ,2,2022
5290,33,   Mason Massey,41.772   ,2,2022
5291,35,   Jesse Iwuji,43.682   ,2,2022
5292,37,   Jeffrey Earnhardt,   ,2,2022
5293,39,   Will Rodgers,41.880   ,2,2022
5294,41,   Brennan Poole,   ,2,2022
5295,2,   Cole Custer,40.046   ,2,2022
5296,4,   Trevor Bayne,40.093   ,2,2022
5297,6,   Noah Gragson,40.324   ,2,2022
5298,8,   Austin Hill,40.664   ,2,2022
5299,10,   Jeremy Clements,40.695   ,2,2022
5300,12,   Ty Gibbs,40.763   ,2,2022
5301,14,   Ryan Sieg,40.835   ,2,2022
5302,16,   Riley Herbst,41.025   ,2,2022
5303,18,   Timmy Hill,41.040   ,2,2022
5304,20,   Justin Allgaier,41.104   ,2,2022
5305,22,   Kyle Weatherman,41.165   ,2,2022
5306,24,   J.J. Yeley,41.220   ,2,2022
5307,26,   Bayley Currey,41.266   ,2,2022
5308,28,   Anthony Alfredo,41.364   ,2,2022
5309,30,   Brandon Brown,41.695   ,2,2022
5310,32,   Ryan Vargas,41.708   ,2,2022
5311,34,   Josh Williams,42.023   ,2,2022
5312,36,   Joey Gase,44.104   ,2,2022
5313,38,   Kyle Sieg,   ,2,2022
5314,40,"   Joe Graf, Jr.",41.974   ,2,2022
5315,1,   A.J. Allmendinger,29.318   ,3,2022
5316,3,   Riley Herbst,29.550   ,3,2022
5317,5,   Landon Cassill,29.645   ,3,2022
5318,7,   Ryan Truex,29.726   ,3,2022
5319,9,   Sam Mayer,29.891   ,3,2022
5320,11,   Ty Gibbs,30.016   ,3,2022
5321,13,   Brett Moffitt,30.144   ,3,2022
5322,15,   Austin Hill,30.233   ,3,2022
5323,17,   Alex Labbe,30.298   ,3,2022
5324,19,   Matt Mills,30.326   ,3,2022
5325,21,   Brandon Jones,30.393   ,3,2022
5326,23,"   Joe Graf, Jr.",30.420   ,3,2022
5327,25,   Anthony Alfredo,30.528   ,3,2022
5328,27,   Bayley Currey,30.583   ,3,2022
5329,29,   Stefan Parsons,30.658   ,3,2022
5330,31,   C.J. McLaughlin,30.754   ,3,2022
5331,33,   Brennan Poole,30.901   ,3,2022
5332,35,   Ryan Ellis,31.336   ,3,2022
5333,37,   Joey Gase,31.921   ,3,2022
5334,39,   Jesse Iwuji,36.596   ,3,2022
5335,41,   Jeb Burton,   ,3,2022
5336,2,   Josh Berry,29.508   ,3,2022
5337,4,   Noah Gragson,29.619   ,3,2022
5338,6,   Daniel Hemric,29.648   ,3,2022
5339,8,   Sheldon Creed,29.769   ,3,2022
5340,10,   John Hunter Nemechek,29.901   ,3,2022
5341,12,   Jeremy Clements,30.022   ,3,2022
5342,14,   Jade Buford,30.181   ,3,2022
5343,16,   Justin Allgaier,30.281   ,3,2022
5344,18,   Brandon Brown,30.305   ,3,2022
5345,20,   Ryan Sieg,30.334   ,3,2022
5346,22,   Kaz Grala,30.420   ,3,2022
5347,24,   Kyle Sieg,30.518   ,3,2022
5348,26,   Kyle Weatherman,30.550   ,3,2022
5349,28,   Ryan Vargas,30.628   ,3,2022
5350,30,   J.J. Yeley,30.720   ,3,2022
5351,32,   Mason Massey,30.755   ,3,2022
5352,34,   Myatt Snider,31.036   ,3,2022
5353,36,   David Starr,31.418   ,3,2022
5354,38,   Stan Mullis,32.849   ,3,2022
5355,40,   Josh Williams,   ,3,2022
5356,1,   Trevor Bayne,27.306   ,4,2022
5357,3,   Ty Gibbs,27.427   ,4,2022
5358,5,   Brandon Jones,27.481   ,4,2022
5359,7,   Sam Mayer,27.648   ,4,2022
5360,9,   Sheldon Creed,27.661   ,4,2022
5361,11,   John Hunter Nemechek,27.727   ,4,2022
5362,13,   Bayley Currey,27.744   ,4,2022
5363,15,   Daniel Hemric,27.782   ,4,2022
5364,17,   A.J. Allmendinger,27.816   ,4,2022
5365,19,   Stefan Parsons,27.825   ,4,2022
5366,21,   Riley Herbst,27.869   ,4,2022
5367,23,   Alex Labbe,27.873   ,4,2022
5368,25,   Myatt Snider,27.915   ,4,2022
5369,27,   Kaz Grala,28.226   ,4,2022
5370,29,   David Starr,28.337   ,4,2022
5371,31,   Mason Massey,28.383   ,4,2022
5372,33,   Jade Buford,28.477   ,4,2022
5373,35,   Ryan Ellis,28.660   ,4,2022
5374,37,   Anthony Alfredo,   ,4,2022
5375,39,   Jesse Little,28.690   ,4,2022
5376,41,   Stan Mullis,29.770   ,4,2022
5377,2,   Noah Gragson,27.363   ,4,2022
5378,4,   Ryan Sieg,27.451   ,4,2022
5379,6,   Parker Retzlaff,27.631   ,4,2022
5380,8,   Josh Berry,27.656   ,4,2022
5381,10,   Kyle Weatherman,27.697   ,4,2022
5382,12,   Austin Hill,27.736   ,4,2022
5383,14,   Jeremy Clements,27.781   ,4,2022
5384,16,   Jeb Burton,27.804   ,4,2022
5385,18,   Brett Moffitt,27.817   ,4,2022
5386,20,   Kyle Sieg,27.847   ,4,2022
5387,22,   Landon Cassill,27.871   ,4,2022
5388,24,   Justin Allgaier,27.884   ,4,2022
5389,26,   Brandon Brown,28.028   ,4,2022
5390,28,   Nick Sanchez,28.332   ,4,2022
5391,30,   Josh Williams,28.357   ,4,2022
5392,32,   J.J. Yeley,28.392   ,4,2022
5393,34,   Jeffrey Earnhardt,28.506   ,4,2022
5394,36,"   Joe Graf, Jr.",28.970   ,4,2022
5395,38,   Ryan Vargas,   ,4,2022
5396,40,   Loris Hezemans,29.051   ,4,2022
5397,42,   Brennan Poole,   ,4,2022
5398,1,   Noah Gragson,   ,5,2022
5399,3,   Brandon Jones,   ,5,2022
5400,5,   Trevor Bayne,   ,5,2022
5401,7,   A.J. Allmendinger,   ,5,2022
5402,9,   Ryan Sieg,   ,5,2022
5403,11,   Brandon Brown,   ,5,2022
5404,13,   Sheldon Creed,   ,5,2022
5405,15,   Sam Mayer,   ,5,2022
5406,17,   Alex Labbe,   ,5,2022
5407,19,   Jeffrey Earnhardt,   ,5,2022
5408,21,   J.J. Yeley,   ,5,2022
5409,23,"   Joe Graf, Jr.",   ,5,2022
5410,25,   Stefan Parsons,   ,5,2022
5411,27,   Anthony Alfredo,   ,5,2022
5412,29,   Sage Karam,   ,5,2022
5413,31,   Kyle Sieg,   ,5,2022
5414,33,   Matt Mills,   ,5,2022
5415,35,   Shane Lee,   ,5,2022
5416,37,   Tommy Joe Martins,   ,5,2022
5417,39,   David Starr,   ,5,2022
5418,41,   Chad Finchum,   ,5,2022
5419,43,   Harrison Rhodes,   ,5,2022
5420,2,   Josh Berry,   ,5,2022
5421,4,   Ty Gibbs,   ,5,2022
5422,6,   Justin Allgaier,   ,5,2022
5423,8,   Daniel Hemric,   ,5,2022
5424,10,   Landon Cassill,   ,5,2022
5425,12,   Jeb Burton,   ,5,2022
5426,14,   Austin Hill,   ,5,2022
5427,16,   Brett Moffitt,   ,5,2022
5428,18,   Jeremy Clements,   ,5,2022
5429,20,   Bayley Currey,   ,5,2022
5430,22,   Myatt Snider,   ,5,2022
5431,24,   Riley Herbst,   ,5,2022
5432,26,   Mason Massey,   ,5,2022
5433,28,   Kyle Weatherman,   ,5,2022
5434,30,   Jade Buford,   ,5,2022
5435,32,   Ryan Vargas,   ,5,2022
5436,34,   Loris Hezemans,   ,5,2022
5437,36,   Josh Williams,   ,5,2022
5438,38,   Jesse Iwuji,   ,5,2022
5439,40,   Brennan Poole,   ,5,2022
5440,42,   Dillon Bassett,   ,5,2022
5441,1,   Ty Gibbs,2:14.520   ,6,2022
5442,3,   Cole Custer,2:15.107   ,6,2022
5443,5,   Alex Labbe,2:15.853   ,6,2022
5444,7,   Preston Pardus,2:16.284   ,6,2022
5445,9,   Justin Allgaier,2:16.338   ,6,2022
5446,11,   Parker Kligerman,2:15.804   ,6,2022
5447,13,   Brett Moffitt,2:16.131   ,6,2022
5448,15,   Bubba Wallace,2:16.330   ,6,2022
5449,17,   Miguel Paludo,2:16.569   ,6,2022
5450,19,   Daniel Hemric,2:16.944   ,6,2022
5451,21,   Myatt Snider,2:16.999   ,6,2022
5452,23,   Parker Chase,2:17.027   ,6,2022
5453,25,   Josh Berry,2:17.521   ,6,2022
5454,27,   Josh Bilicki,2:17.728   ,6,2022
5455,29,   Bayley Currey,2:18.415   ,6,2022
5456,31,"   Joe Graf, Jr.",2:19.161   ,6,2022
5457,33,   Stefan Parsons,2:20.077   ,6,2022
5458,35,   Ryan Sieg,2:21.701   ,6,2022
5459,37,   Will Rodgers,3:01.265   ,6,2022
5460,39,   Brennan Poole,2:20.097   ,6,2022
5461,41,   Josh Williams,2:21.323   ,6,2022
5462,2,   Ross Chastain,2:15.096   ,6,2022
5463,4,   A.J. Allmendinger,2:15.598   ,6,2022
5464,6,   Sheldon Creed,2:15.901   ,6,2022
5465,8,   Austin Hill,2:16.323   ,6,2022
5466,10,   Sam Mayer,2:16.763   ,6,2022
5467,12,   Noah Gragson,2:15.949   ,6,2022
5468,14,   Landon Cassill,2:16.185   ,6,2022
5469,16,   Jade Buford,2:16.373   ,6,2022
5470,18,   Anthony Alfredo,2:16.791   ,6,2022
5471,20,   Jeb Burton,2:16.958   ,6,2022
5472,22,   Riley Herbst,2:17.005   ,6,2022
5473,24,   Sage Karam,2:17.450   ,6,2022
5474,26,   Jeremy Clements,2:17.675   ,6,2022
5475,28,   Brandon Brown,2:18.218   ,6,2022
5476,30,   Patrick Gallagher,2:18.557   ,6,2022
5477,32,   Scott Heckert,2:19.338   ,6,2022
5478,34,   Ryan Vargas,2:20.208   ,6,2022
5479,36,   J.J. Yeley,2:22.936   ,6,2022
5480,38,   Brandon Jones,   ,6,2022
5481,40,   Gar Robinson,2:20.143   ,6,2022
5482,42,   Jesse Iwuji,2:23.308   ,6,2022
5483,1,   Ty Gibbs,22.161   ,7,2022
5484,3,   Noah Gragson,22.357   ,7,2022
5485,5,   Brandon Jones,22.402   ,7,2022
5486,7,   Jeremy Clements,22.447   ,7,2022
5487,9,   A.J. Allmendinger,22.509   ,7,2022
5488,11,   Sam Mayer,22.534   ,7,2022
5489,13,   Sheldon Creed,22.638   ,7,2022
5490,15,   Brett Moffitt,22.667   ,7,2022
5491,17,   Jade Buford,22.720   ,7,2022
5492,19,   Anthony Alfredo,22.757   ,7,2022
5493,21,   Myatt Snider,22.847   ,7,2022
5494,23,   Josh Williams,22.887   ,7,2022
5495,25,   Mason Massey,22.974   ,7,2022
5496,27,"   Joe Graf, Jr.",23.074   ,7,2022
