,finish_pos,qual_pos,season_mid,season_high,season_low,season_avg,seasonpassdif,seasongreenpass,seasongreenpassed,seasonqualitypass,seasonfastlap,seasontop15,seasonlapled,seasonDR,DFS_avg,last_year_flag,season_long_mid,season_long_high,season_long_low,season_long_avg,seasonlongpassdif,seasonlonggreenpass,seasonlonggreenpassed,seasonlongqualitypass,seasonlongfastlap,seasonlongtop15,seasonlonglapled,seasonlongDR,DFS_avg_season,DFS,DfsRank,top3,top5,top10,car_make_Chevrolet,car_make_Ford,car_make_Toyota,owner_23XI Racing,owner_JTG-Daugherty Racing,owner_Jack Roush,owner_Joe Gibbs,owner_Matt Kaulig,owner_Richard Childress,owner_Richard Petty Motorsports,owner_Rick Hendrick,owner_Roger Penske,owner_Stewart-Haas Racing,owner_Trackhouse Racing,owner_Wood Brothers,group_len_0.5,group_len_1.0,group_len_1.5,group_len_2.0,group_len_2.7,group_len_3.0
76,39.0,6.0,36.0,1.0,14.0,26.0,-5.0,125.0,130.0,117.0,2.0,59.0,11.0,76.4,-19.35,0.0,36.0,1.0,14.0,26.0,-5.0,125.0,130.0,117.0,2.0,59.0,11.0,76.4,-19.35,-31.0,40.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
77,5.0,7.0,6.0,1.0,26.0,14.0,-14.0,201.0,215.0,172.0,3.0,109.0,11.0,90.1,-2.9,0.0,6.0,1.0,26.0,14.0,-14.0,201.0,215.0,172.0,3.0,109.0,11.0,90.1,-2.9,46.5,6.0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
78,31.0,8.0,14.0,3.0,35.0,20.0,-23.0,174.0,197.0,108.0,3.0,57.0,0.0,68.3,24.35,0.0,14.0,3.0,35.0,20.0,-23.0,174.0,197.0,108.0,3.0,57.0,0.0,68.3,24.35,-11.2,37.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
79,1.0,9.0,23.0,1.0,35.0,12.0,-13.0,146.0,159.0,133.0,5.0,155.0,3.0,105.2,44.0,0.0,23.0,1.0,35.0,12.0,-13.0,146.0,159.0,133.0,5.0,155.0,3.0,105.2,44.0,71.4,1.0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
80,33.0,10.0,25.0,2.0,33.0,21.0,28.0,184.0,156.0,133.0,2.0,82.0,0.0,66.3,8.9,0.0,25.0,2.0,33.0,21.0,28.0,184.0,156.0,133.0,2.0,82.0,0.0,66.3,8.9,-7.5,36.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
81,8.0,11.0,11.0,1.0,22.0,8.0,-7.0,233.0,240.0,200.0,4.0,183.0,13.0,96.8,15.05,0.0,11.0,1.0,22.0,8.0,-7.0,233.0,240.0,200.0,4.0,183.0,13.0,96.8,15.05,48.65,3.0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
82,30.0,13.0,4.0,1.0,23.0,10.0,7.0,258.0,251.0,191.0,11.0,179.0,1.0,91.0,53.2,0.0,4.0,1.0,23.0,10.0,7.0,258.0,251.0,191.0,11.0,179.0,1.0,91.0,53.2,-0.3,32.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
83,10.0,14.0,37.0,2.0,20.0,28.0,5.0,153.0,148.0,134.0,2.0,53.0,0.0,60.9,-15.1,0.0,37.0,2.0,20.0,28.0,5.0,153.0,148.0,134.0,2.0,53.0,0.0,60.9,-15.1,41.4,12.0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
84,12.0,16.0,38.0,4.0,38.0,31.0,37.0,132.0,95.0,68.0,1.0,41.0,0.0,52.7,0.45,0.0,38.0,4.0,38.0,31.0,37.0,132.0,95.0,68.0,1.0,41.0,0.0,52.7,0.45,36.35,17.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
85,29.0,17.0,28.0,9.0,36.0,20.0,16.0,212.0,196.0,78.0,5.0,44.0,0.0,61.0,31.25,0.0,28.0,9.0,36.0,20.0,16.0,212.0,196.0,78.0,5.0,44.0,0.0,61.0,31.25,6.3,29.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
86,9.0,18.0,10.0,3.0,26.0,12.0,-13.0,205.0,218.0,112.0,8.0,140.0,0.0,90.9,44.6,0.0,10.0,3.0,26.0,12.0,-13.0,205.0,218.0,112.0,8.0,140.0,0.0,90.9,44.6,45.8,8.0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
87,13.0,19.0,35.0,2.0,39.0,29.0,-27.0,73.0,100.0,59.0,5.0,28.0,0.0,49.2,6.25,0.0,35.0,2.0,39.0,29.0,-27.0,73.0,100.0,59.0,5.0,28.0,0.0,49.2,6.25,38.7,14.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
88,38.0,21.0,2.0,2.0,37.0,15.0,7.0,273.0,266.0,180.0,9.0,96.0,0.0,85.2,39.05,0.0,2.0,2.0,37.0,15.0,7.0,273.0,266.0,180.0,9.0,96.0,0.0,85.2,39.05,-12.65,38.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
89,40.0,22.0,24.0,4.0,38.0,20.0,59.0,214.0,155.0,88.0,6.0,41.0,0.0,59.0,45.7,0.0,24.0,4.0,38.0,20.0,59.0,214.0,155.0,88.0,6.0,41.0,0.0,59.0,45.7,-16.55,39.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
90,18.0,23.0,1.0,1.0,34.0,4.0,19.0,171.0,152.0,155.0,5.0,202.0,118.0,132.6,64.75,0.0,1.0,1.0,34.0,4.0,19.0,171.0,152.0,155.0,5.0,202.0,118.0,132.6,64.75,32.7,19.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
91,35.0,24.0,15.0,1.0,38.0,18.0,3.0,173.0,170.0,67.0,11.0,84.0,1.0,84.8,63.2,0.0,15.0,1.0,38.0,18.0,3.0,173.0,170.0,67.0,11.0,84.0,1.0,84.8,63.2,-4.1,34.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
92,11.0,25.0,20.0,3.0,39.0,19.0,12.0,129.0,117.0,52.0,4.0,83.0,0.0,73.3,56.8,0.0,20.0,3.0,39.0,19.0,12.0,129.0,117.0,52.0,4.0,83.0,0.0,73.3,56.8,48.05,5.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
93,28.0,27.0,27.0,14.0,38.0,26.0,-12.0,85.0,97.0,2.0,2.0,0.0,0.0,49.0,30.9,0.0,27.0,14.0,38.0,26.0,-12.0,85.0,97.0,2.0,2.0,0.0,0.0,49.0,30.9,14.8,27.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
94,34.0,28.0,19.0,1.0,31.0,17.0,-13.0,131.0,144.0,59.0,3.0,109.0,1.0,81.3,45.6,0.0,19.0,1.0,31.0,17.0,-13.0,131.0,144.0,59.0,3.0,109.0,1.0,81.3,45.6,3.3,31.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
95,7.0,40.0,8.0,1.0,37.0,13.0,9.0,219.0,210.0,130.0,6.0,145.0,1.0,88.9,60.95,0.0,8.0,1.0,37.0,13.0,9.0,219.0,210.0,130.0,6.0,145.0,1.0,88.9,60.95,70.9,2.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
96,10.0,1.0,15.0,1.0,30.0,13.0,-10.0,46.0,56.0,9.0,15.0,181.0,54.0,86.4,29.25,0.0,15.0,1.0,30.0,13.0,-10.0,46.0,56.0,9.0,15.0,181.0,54.0,86.4,29.25,30.85,15.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
97,1.0,2.0,2.0,1.0,22.0,3.0,14.0,52.0,38.0,39.0,56.0,310.0,38.0,129.8,88.7,0.0,2.0,1.0,22.0,3.0,14.0,52.0,38.0,39.0,56.0,310.0,38.0,129.8,88.7,147.1,1.0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
98,35.0,4.0,1.0,1.0,11.0,3.0,9.0,38.0,29.0,33.0,65.0,312.0,128.0,137.8,108.25,0.0,1.0,1.0,11.0,3.0,9.0,38.0,29.0,33.0,65.0,312.0,128.0,137.8,108.25,-15.1,35.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
99,15.0,5.0,26.0,3.0,32.0,22.0,18.0,92.0,74.0,7.0,4.0,28.0,0.0,56.4,26.8,0.0,26.0,3.0,32.0,22.0,18.0,92.0,74.0,7.0,4.0,28.0,0.0,56.4,26.8,26.25,20.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
100,12.0,6.0,5.0,3.0,26.0,6.0,9.0,45.0,36.0,28.0,32.0,303.0,0.0,115.4,55.4,0.0,5.0,3.0,26.0,6.0,9.0,45.0,36.0,28.0,32.0,303.0,0.0,115.4,55.4,26.8,19.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
101,3.0,7.0,12.0,5.0,31.0,14.0,12.0,60.0,48.0,30.0,0.0,199.0,0.0,84.2,43.0,0.0,12.0,5.0,31.0,14.0,12.0,60.0,48.0,30.0,0.0,199.0,0.0,84.2,43.0,46.35,7.0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
102,6.0,8.0,24.0,1.0,32.0,11.0,7.0,61.0,54.0,24.0,19.0,241.0,12.0,92.1,49.55,0.0,24.0,1.0,32.0,11.0,7.0,61.0,54.0,24.0,19.0,241.0,12.0,92.1,49.55,79.6,2.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
103,5.0,9.0,23.0,1.0,26.0,13.0,30.0,75.0,45.0,39.0,11.0,218.0,6.0,87.0,53.45,0.0,23.0,1.0,26.0,13.0,30.0,75.0,45.0,39.0,11.0,218.0,6.0,87.0,53.45,47.95,6.0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
104,7.0,10.0,19.0,1.0,30.0,6.0,14.0,64.0,50.0,41.0,14.0,290.0,33.0,111.8,56.55,0.0,19.0,1.0,30.0,6.0,14.0,64.0,50.0,41.0,14.0,290.0,33.0,111.8,56.55,40.9,9.0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
105,18.0,11.0,10.0,3.0,30.0,12.0,19.0,79.0,60.0,42.0,7.0,250.0,0.0,90.4,38.15,0.0,10.0,3.0,30.0,12.0,19.0,79.0,60.0,42.0,7.0,250.0,0.0,90.4,38.15,20.25,24.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
106,2.0,12.0,4.0,3.0,29.0,10.0,18.0,65.0,47.0,49.0,23.0,282.0,0.0,103.5,61.35,0.0,4.0,3.0,29.0,10.0,18.0,65.0,47.0,49.0,23.0,282.0,0.0,103.5,61.35,73.7,3.0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
107,11.0,13.0,16.0,2.0,23.0,13.0,-3.0,53.0,56.0,23.0,0.0,182.0,0.0,87.7,52.0,0.0,16.0,2.0,23.0,13.0,-3.0,53.0,56.0,23.0,0.0,182.0,0.0,87.7,52.0,36.7,10.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
108,8.0,14.0,8.0,5.0,24.0,15.0,-25.0,57.0,82.0,17.0,0.0,121.0,0.0,67.7,23.0,0.0,8.0,5.0,24.0,15.0,-25.0,57.0,82.0,17.0,0.0,121.0,0.0,67.7,23.0,42.45,8.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
109,23.0,15.0,22.0,3.0,29.0,16.0,18.0,81.0,63.0,24.0,1.0,164.0,0.0,74.4,21.45,0.0,22.0,3.0,29.0,16.0,18.0,81.0,63.0,24.0,1.0,164.0,0.0,74.4,21.45,30.1,16.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
110,20.0,16.0,34.0,21.0,34.0,31.0,-3.0,21.0,24.0,0.0,0.0,0.0,0.0,37.7,8.0,0.0,34.0,21.0,34.0,31.0,-3.0,21.0,24.0,0.0,0.0,0.0,0.0,37.7,8.0,19.0,26.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
111,14.0,17.0,9.0,1.0,29.0,13.0,-20.0,53.0,73.0,18.0,6.0,213.0,15.0,82.2,36.45,0.0,9.0,1.0,29.0,13.0,-20.0,53.0,73.0,18.0,6.0,213.0,15.0,82.2,36.45,32.0,14.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
112,13.0,18.0,11.0,5.0,27.0,13.0,-17.0,54.0,71.0,28.0,0.0,217.0,0.0,80.0,10.0,0.0,11.0,5.0,27.0,13.0,-17.0,54.0,71.0,28.0,0.0,217.0,0.0,80.0,10.0,35.7,11.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
113,9.0,19.0,13.0,8.0,29.0,15.0,1.0,57.0,56.0,26.0,0.0,181.0,0.0,77.2,32.0,0.0,13.0,8.0,29.0,15.0,1.0,57.0,56.0,26.0,0.0,181.0,0.0,77.2,32.0,48.15,5.0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
114,34.0,20.0,18.0,12.0,27.0,26.0,-21.0,23.0,44.0,7.0,0.0,16.0,0.0,51.7,-17.0,0.0,18.0,12.0,27.0,26.0,-21.0,23.0,44.0,7.0,0.0,16.0,0.0,51.7,-17.0,-7.0,34.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
115,33.0,21.0,17.0,1.0,25.0,13.0,9.0,56.0,47.0,36.0,5.0,208.0,23.0,79.9,42.0,0.0,17.0,1.0,25.0,13.0,9.0,56.0,47.0,36.0,5.0,208.0,23.0,79.9,42.0,-0.85,33.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
116,19.0,22.0,14.0,12.0,34.0,23.0,1.0,62.0,61.0,4.0,0.0,15.0,0.0,53.5,24.0,0.0,14.0,12.0,34.0,23.0,1.0,62.0,61.0,4.0,0.0,15.0,0.0,53.5,24.0,27.0,18.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
117,16.0,23.0,6.0,4.0,30.0,14.0,-19.0,53.0,72.0,28.0,3.0,222.0,0.0,75.0,-0.65,0.0,6.0,4.0,30.0,14.0,-19.0,53.0,72.0,28.0,3.0,222.0,0.0,75.0,-0.65,34.9,12.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
118,26.0,27.0,7.0,5.0,24.0,15.0,-18.0,56.0,74.0,20.0,0.0,127.0,0.0,66.2,27.0,0.0,7.0,5.0,24.0,15.0,-18.0,56.0,74.0,20.0,0.0,127.0,0.0,66.2,27.0,26.0,21.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
119,21.0,28.0,31.0,13.0,31.0,22.0,7.0,59.0,52.0,0.0,0.0,3.0,0.0,57.3,20.0,0.0,31.0,13.0,31.0,22.0,7.0,59.0,52.0,0.0,0.0,3.0,0.0,57.3,20.0,28.0,17.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
120,1.0,1.0,2.0,1.0,19.0,3.0,15.0,50.0,32.0,37.0,78.0,304.0,181.0,146.1,127.35,0.0,6.0,1.0,17.333333333333332,4.0,13.0,43.333333333333336,30.333333333333332,34.333333333333336,74.66666666666667,297.3333333333333,160.66666666666666,142.0,118.76666666666667,96.7,2.0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
121,37.0,2.0,13.0,2.0,26.0,11.0,0.0,75.0,63.0,35.0,11.0,266.0,0.0,97.0,42.95,0.0,10.666666666666666,3.6666666666666665,26.0,9.333333333333334,0.6666666666666666,68.66666666666667,68.0,33.333333333333336,8.666666666666666,263.3333333333333,0.3333333333333333,97.16666666666667,43.31666666666666,0.5,30.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
122,10.0,3.0,5.0,1.0,19.0,5.0,-1.0,55.0,59.0,44.0,23.0,325.0,10.0,110.0,65.4,0.0,5.0,1.0,18.333333333333332,5.333333333333333,-1.0,57.333333333333336,58.333333333333336,41.666666666666664,38.333333333333336,305.3333333333333,45.0,118.43333333333334,73.83333333333333,35.1,14.0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
123,9.0,4.0,10.0,6.0,24.0,15.0,3.0,82.0,67.0,29.0,1.0,212.0,0.0,79.4,28.9,0.0,11.0,5.0,25.0,15.666666666666666,6.0,69.0,63.0,37.333333333333336,1.0,228.33333333333334,0.0,77.73333333333333,23.78333333333333,30.0,17.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
124,14.0,5.0,4.0,2.0,19.0,6.0,1.0,45.0,43.0,36.0,14.0,260.0,0.0,103.5,46.3,0.0,4.0,3.0,21.0,9.333333333333334,1.0,51.0,50.0,34.0,13.666666666666666,253.33333333333334,12.666666666666666,103.39999999999999,32.983333333333334,24.5,20.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
125,5.0,6.0,9.0,1.0,21.0,14.0,4.0,75.0,66.0,40.0,10.0,172.0,12.0,83.7,31.15,0.0,9.666666666666666,1.3333333333333333,20.333333333333332,13.666666666666666,0.0,60.333333333333336,60.333333333333336,36.333333333333336,10.333333333333334,211.0,12.666666666666666,87.8,25.816666666666666,43.6,7.0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
126,8.0,8.0,3.0,1.0,13.0,5.0,-3.0,50.0,51.0,36.0,19.0,325.0,40.0,110.8,53.6,0.0,4.0,1.3333333333333333,17.333333333333332,8.0,-3.3333333333333335,51.333333333333336,54.666666666666664,39.0,16.333333333333332,280.0,30.666666666666668,100.23333333333333,28.349999999999998,36.0,12.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
127,3.0,9.0,3.0,1.0,18.0,6.0,0.0,80.0,80.0,44.0,7.0,311.0,1.0,103.3,49.4,0.0,4.0,1.0,22.666666666666668,6.333333333333333,2.3333333333333335,74.0,71.66666666666667,48.666666666666664,6.333333333333333,302.6666666666667,8.666666666666666,101.2,47.35,49.85,4.0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
128,34.0,10.0,20.0,10.0,33.0,20.0,-11.0,78.0,70.0,8.0,0.0,46.0,0.0,59.6,31.0,0.0,20.333333333333332,11.333333333333334,31.666666666666668,20.666666666666668,-3.6666666666666665,72.0,75.66666666666667,8.666666666666666,1.6666666666666667,43.333333333333336,0.0,59.23333333333333,30.083333333333332,-17.0,34.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
129,6.0,11.0,17.0,8.0,21.0,15.0,-1.0,59.0,67.0,25.0,0.0,133.0,0.0,69.3,24.0,0.0,20.0,9.333333333333334,25.666666666666668,18.666666666666668,-1.6666666666666667,52.0,53.666666666666664,24.333333333333332,1.3333333333333333,130.33333333333334,0.0,63.9,21.599999999999998,44.35,6.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
130,7.0,12.0,11.0,5.0,23.0,11.0,-4.0,67.0,71.0,30.0,13.0,256.0,0.0,90.8,42.85,0.0,10.333333333333334,4.333333333333333,23.0,11.0,-3.3333333333333335,63.333333333333336,66.66666666666667,33.0,9.333333333333334,244.33333333333334,21.333333333333332,90.66666666666667,51.199999999999996,43.35,8.0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
131,33.0,13.0,20.0,5.0,34.0,23.0,-3.0,68.0,59.0,5.0,1.0,11.0,0.0,51.0,30.9,0.0,21.666666666666668,7.333333333333333,34.0,21.666666666666668,0.3333333333333333,66.0,65.66666666666667,11.0,1.3333333333333333,78.66666666666667,0.3333333333333333,60.333333333333336,31.350000000000005,-11.1,33.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
132,28.0,14.0,31.0,14.0,36.0,22.0,-7.0,51.0,58.0,7.0,2.0,15.0,0.0,55.7,8.45,0.0,24.333333333333332,10.333333333333334,29.333333333333332,22.0,-7.333333333333333,47.333333333333336,54.666666666666664,16.666666666666668,3.3333333333333335,113.33333333333333,0.0,59.06666666666667,9.166666666666666,1.35,29.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
133,30.0,15.0,18.0,2.0,29.0,17.0,10.0,65.0,78.0,21.0,1.0,104.0,0.0,75.6,24.5,0.0,21.0,3.0,29.333333333333332,17.666666666666668,1.0,70.33333333333333,69.33333333333333,20.0,15.333333333333334,147.0,5.666666666666667,78.06666666666666,27.983333333333334,-3.0,31.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
134,11.0,16.0,14.0,1.0,31.0,14.0,-6.0,78.0,81.0,39.0,2.0,203.0,0.0,73.5,21.4,0.0,14.0,2.6666666666666665,31.0,14.666666666666666,-4.666666666666667,76.33333333333333,81.0,32.0,1.3333333333333333,175.66666666666666,3.3333333333333335,72.43333333333334,20.433333333333334,39.5,10.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
135,12.0,17.0,8.0,2.0,22.0,14.0,4.0,76.0,72.0,39.0,6.0,236.0,0.0,78.9,46.95,0.0,8.666666666666666,2.0,23.0,13.0,2.0,66.33333333333333,64.33333333333333,37.333333333333336,7.0,241.0,1.3333333333333333,81.26666666666667,27.150000000000002,36.0,12.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
136,16.0,18.0,29.0,16.0,33.0,26.0,-2.0,61.0,63.0,0.0,3.0,0.0,0.0,44.5,10.35,0.0,29.0,14.666666666666666,33.666666666666664,26.666666666666668,-7.0,63.666666666666664,70.66666666666667,1.0,2.0,0.3333333333333333,0.0,46.6,10.9,29.0,18.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
137,18.0,19.0,18.0,7.0,33.0,18.0,0.0,72.0,72.0,16.0,2.0,71.0,0.0,64.5,21.9,0.0,23.0,8.333333333333334,33.0,22.666666666666668,1.3333333333333333,52.666666666666664,51.333333333333336,12.333333333333334,4.333333333333333,50.333333333333336,0.0,56.96666666666667,19.95,26.0,19.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
138,4.0,22.0,8.0,2.0,19.0,8.0,10.0,74.0,64.0,54.0,13.0,267.0,0.0,93.0,36.7,0.0,16.0,2.0,21.666666666666668,13.0,11.333333333333334,70.0,58.666666666666664,43.0,10.666666666666666,227.33333333333334,0.0,88.76666666666667,23.46666666666667,104.85,1.0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
139,19.0,23.0,22.0,6.0,33.0,24.0,5.0,77.0,72.0,12.0,6.0,47.0,0.0,66.7,11.35,0.0,24.333333333333332,6.666666666666667,32.333333333333336,23.333333333333332,2.3333333333333335,72.33333333333333,70.0,14.333333333333334,6.0,51.666666666666664,0.0,63.333333333333336,10.366666666666665,30.7,16.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
140,31.0,24.0,12.0,8.0,25.0,19.0,5.0,60.0,58.0,20.0,1.0,128.0,0.0,63.6,18.45,0.0,14.0,6.0,26.333333333333332,16.333333333333332,4.666666666666667,62.0,57.333333333333336,24.333333333333332,0.6666666666666666,157.0,0.0,73.26666666666667,23.96666666666667,3.0,28.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
141,17.0,25.0,15.0,9.0,32.0,15.0,3.0,61.0,64.0,22.0,0.0,144.0,0.0,69.2,33.0,0.0,17.0,10.0,33.333333333333336,18.666666666666668,2.6666666666666665,57.333333333333336,54.666666666666664,18.333333333333332,0.0,106.0,0.0,63.76666666666666,26.666666666666668,35.45,13.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
142,15.0,33.0,10.0,2.0,21.0,7.0,-2.0,68.0,56.0,46.0,12.0,324.0,0.0,96.9,34.4,0.0,9.333333333333334,4.0,22.0,9.333333333333334,1.3333333333333333,63.333333333333336,62.0,43.0,10.0,269.0,0.0,93.40000000000002,35.833333333333336,46.0,5.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
143,1.0,1.0,4.5,1.0,17.0,5.5,-0.5,54.0,57.5,39.5,22.5,296.0,9.5,110.0,54.5,0.0,4.75,1.25,17.5,5.5,-0.75,52.0,52.75,38.25,33.25,295.75,33.75,114.725,64.15,201.8,1.0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
144,22.0,2.0,4.5,1.0,17.5,5.5,1.5,69.0,64.5,42.0,5.0,289.0,3.5,104.69999999999999,49.625,0.0,4.5,1.0,19.25,5.75,2.5,63.75,61.25,43.0,5.5,293.75,8.0,103.65,47.975,4.8,30.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
145,3.0,3.0,10.5,1.5,21.5,12.0,-1.5,65.0,64.0,35.5,9.0,215.0,6.0,87.25,37.375,0.0,10.25,1.5,21.0,12.75,-1.75,59.0,60.75,35.0,9.75,222.75,9.5,88.55,30.262500000000003,57.65,4.0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
146,19.0,4.0,9.5,4.0,22.5,10.5,-2.5,65.5,66.0,35.5,8.0,256.5,0.0,90.6,43.1,0.0,9.75,4.0,22.75,10.75,-1.75,63.5,65.25,35.0,7.75,247.5,16.0,90.6,49.2375,19.35,25.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
147,4.0,5.0,5.5,2.0,22.0,11.0,0.5,40.0,43.5,28.0,12.0,218.0,0.0,100.3,35.4,0.0,9.25,2.75,22.75,11.0,-3.0,45.5,48.5,26.5,12.75,219.25,9.5,101.82499999999999,30.8625,44.65,8.0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
