,finish_pos,qual_pos,season_mid,season_high,season_low,group_len,season_avg,seasonpassdif,seasongreenpass,seasongreenpassed,seasonqualitypass,seasonfastlap,seasontop15,seasonlapled,seasonDR,DFS_avg,season_long_mid,season_long_high,season_long_low,season_long_avg,seasonlongpassdif,seasonlonggreenpass,seasonlonggreenpassed,seasonlongqualitypass,seasonlongfastlap,seasonlongtop15,seasonlonglapled,seasonlongDR,DFS_avg_season,num_starts,DFS,DfsRank,top3,top5,top10,car_make_Chevrolet,car_make_Ford,car_make_Toyota,owner_Chip Ganassi,owner_Chris Our,owner_Fred Biagi,owner_Fury Race Cars,owner_JR Motorsports,owner_Jack Roush,owner_Jeremy Clements,owner_Jerry Brown,owner_Joe Gibbs,owner_Matt Hurley,owner_Matt Kaulig,owner_Maury Gallagher,owner_Richard Childress,owner_Roger Penske,owner_SS Green Light Racing,owner_Stewart Haas Racing
1013,22.0,1.0,7.5,2.0,21.0,2.5,9.5,2.0,49.0,47.0,41.5,2.0,97.0,0.5,95.94999999999999,50.025000000000006,1.0,23.0,5.0,9.0,41.0,41.0,32.0,73.9,167.0,98.8,13.5,6.0,5.0,47.0,1.9,29.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1014,1.0,3.0,7.0,2.5,30.5,2.5,10.0,20.0,63.5,43.5,40.0,1.0,86.0,0.0,95.85,43.95,1.0,24.0,6.0,7.0,45.0,26.0,28.0,79.2,148.0,92.5,6.2,6.0,5.0,61.0,59.3,2.0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1015,6.0,4.0,1.5,1.0,18.5,2.5,4.0,12.5,34.5,22.0,32.5,10.5,100.5,25.5,126.94999999999999,50.1,1.0,25.0,9.0,12.0,49.0,46.0,38.0,75.6,149.0,96.5,2.0,6.0,11.0,317.0,40.05,11.0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1016,2.0,5.0,13.0,4.0,31.0,2.5,13.0,-1.0,48.0,49.0,36.0,0.0,93.0,0.0,78.3,29.0,1.0,25.0,7.0,1.0,51.0,41.0,31.0,75.0,146.0,94.6,2.0,6.0,10.0,169.0,58.6,4.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1017,23.0,6.0,8.0,3.5,28.0,2.5,9.5,2.0,45.5,43.5,35.0,1.5,96.0,0.0,94.55,40.675,1.0,21.0,8.0,-9.0,48.0,51.0,29.0,79.4,154.0,93.6,0.0,6.0,13.0,47.0,2.0,28.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1018,36.0,7.0,23.5,2.5,32.5,2.5,21.5,14.5,27.5,13.0,22.0,3.0,47.5,4.0,72.05000000000001,5.350000000000001,1.0,23.0,8.0,2.0,43.0,41.0,42.0,87.4,165.0,97.0,0.0,6.0,11.0,148.0,-24.0,35.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1019,29.0,9.0,6.0,1.5,27.5,2.5,9.5,-12.5,44.5,57.0,28.0,4.0,85.5,3.0,90.35,16.05,1.0,20.0,6.0,4.0,42.0,34.0,29.0,83.3,144.0,98.2,7.1,6.0,3.0,78.0,2.5,27.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1020,5.0,12.0,9.5,3.5,28.0,2.5,11.0,4.5,46.0,41.5,34.5,0.0,86.5,0.0,88.95,33.0,2.0,23.0,11.0,0.0,46.0,49.0,34.0,77.3,127.0,89.2,0.0,6.0,18.0,273.0,46.0,7.0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1021,3.0,21.0,16.5,5.0,28.0,2.5,15.5,1.0,44.0,43.0,16.0,0.0,45.5,0.0,75.85,39.0,5.0,28.0,15.0,5.0,44.0,39.0,27.0,60.0,137.0,77.0,0.0,6.0,24.0,343.0,59.0,3.0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1022,33.0,22.0,22.5,8.0,32.5,2.5,21.0,4.0,32.0,28.0,11.5,0.5,34.5,0.0,64.0,30.725,4.0,27.0,14.0,1.0,45.0,52.0,25.0,60.4,111.0,75.0,0.0,6.0,15.0,64.0,-3.0,30.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1023,9.0,2.0,17.0,10.0,32.0,3.0,16.0,22.0,51.0,29.0,20.0,0.0,29.0,0.0,75.3,37.0,2.0,24.0,10.5,0.5,45.0,47.5,34.0,77.65,116.5,90.05000000000001,0.0,6.5,14.5,274.0,28.0,17.0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1024,37.0,3.0,13.0,6.0,28.0,3.0,15.0,-6.0,35.0,49.0,18.0,0.0,45.0,0.0,74.2,26.0,1.0,23.0,8.0,2.0,43.0,41.0,42.0,87.4,165.0,97.0,0.0,6.0,11.0,149.0,-29.5,35.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1025,7.0,5.0,7.0,2.0,31.0,3.0,7.0,19.0,28.0,12.0,18.0,2.0,67.0,0.0,107.6,43.45,1.0,23.5,8.0,12.5,45.0,42.5,35.0,76.8,147.5,94.9,4.05,6.5,11.0,318.0,37.3,14.0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1026,25.0,6.0,20.0,3.0,33.0,3.0,17.0,-11.0,82.0,93.0,13.0,0.0,27.0,0.0,73.0,39.0,2.0,20.5,7.0,-1.0,43.5,44.0,36.5,83.2,162.0,98.2,0.0,6.5,8.5,21.0,-2.0,30.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1027,3.0,8.0,10.0,3.0,24.0,3.0,10.0,25.0,41.0,13.0,25.0,0.0,63.0,0.0,97.7,42.0,1.0,23.0,5.0,5.0,38.5,40.0,32.0,74.45,164.0,98.55,13.0,6.5,5.5,48.0,46.9,7.0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1028,6.0,9.0,34.0,10.0,19.0,3.0,29.0,2.0,18.0,16.0,9.0,0.0,16.0,0.0,53.3,-8.0,1.0,23.5,6.0,-0.5,40.5,41.0,30.0,81.75,142.0,95.1,2.35,6.5,8.5,170.0,41.0,10.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1029,5.0,10.0,4.0,1.0,28.0,3.0,6.0,-10.0,38.0,64.0,15.0,7.0,67.0,4.0,123.7,47.15,1.0,19.0,6.0,5.5,41.0,31.5,26.5,87.5,141.0,98.6,10.75,6.5,5.0,79.0,56.0,4.0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1030,2.0,11.0,9.0,4.0,27.0,3.0,11.0,6.0,27.0,11.0,24.0,1.0,45.0,0.0,87.1,25.9,1.0,21.5,8.5,-9.5,46.5,47.5,28.0,75.95,150.0,92.9,0.0,6.5,14.0,48.0,52.8,5.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1031,1.0,12.0,5.0,1.0,32.0,3.0,7.0,12.0,27.0,15.0,23.0,0.0,63.0,2.0,107.9,38.55,1.0,24.0,6.0,5.5,46.5,34.0,29.5,78.5,145.0,92.25,8.5,6.5,4.5,62.0,69.35,1.0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1032,13.0,21.0,13.0,3.0,23.0,3.0,11.0,13.0,32.0,17.0,20.0,1.0,45.0,0.0,88.3,30.45,4.5,28.5,14.0,5.0,44.0,36.0,27.5,60.0,135.5,78.4,0.0,6.5,19.0,344.0,38.0,13.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1033,11.0,24.0,24.0,11.0,35.0,3.0,23.0,0.0,30.0,30.0,1.0,0.0,3.0,0.0,56.5,32.0,4.5,28.0,14.0,1.0,44.0,51.5,24.5,58.0,100.5,73.2,0.0,6.5,15.5,65.0,45.0,8.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1034,4.0,30.0,2.0,1.0,31.0,3.0,5.0,-28.0,28.0,51.0,19.0,11.0,63.0,20.0,126.7,57.95,2.0,32.5,12.5,18.5,59.0,54.0,34.5,57.6,145.0,71.15,0.0,9.0,1.5,20.0,67.85,2.0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1035,11.0,1.0,4.5,1.0,22.5,1.5,4.0,4.5,38.5,40.0,31.0,16.0,170.5,26.0,123.6,51.7,1.0,23.0,5.0,9.0,41.0,39.0,32.0,73.9,161.0,98.3,12.5,7.0,6.0,49.0,54.1,4.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1036,3.0,2.0,3.5,1.0,18.5,1.5,5.0,2.0,40.5,32.0,30.0,9.5,161.5,6.0,110.35,47.525,1.0,25.0,7.0,1.0,30.0,41.0,29.0,84.6,138.0,94.6,2.0,7.0,10.0,171.0,40.45,9.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1037,5.0,4.0,8.5,2.0,23.5,1.5,10.0,0.5,45.5,49.5,35.0,0.5,154.5,0.0,88.2,39.85,2.0,25.0,11.0,0.0,44.0,46.0,34.0,77.3,106.0,89.2,0.0,7.0,17.0,275.0,38.45,12.0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1038,17.0,5.0,8.5,2.5,20.5,1.5,7.0,-4.5,43.5,44.0,36.5,1.5,170.0,0.0,100.5,38.5,2.0,21.0,8.0,-2.0,43.0,41.0,34.0,80.7,160.0,98.2,0.0,7.0,10.0,22.0,16.25,23.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1039,36.0,6.0,10.0,1.5,22.5,1.5,7.5,2.5,50.5,42.0,42.0,7.5,170.0,0.0,100.4,37.925,1.0,23.0,9.0,1.0,42.0,41.0,39.0,87.4,163.0,94.1,0.0,7.0,13.0,150.0,-25.0,35.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1040,4.0,7.0,4.0,1.0,26.5,1.5,5.5,9.0,43.0,21.0,26.0,19.0,151.5,25.5,115.05,59.474999999999994,1.0,24.0,6.0,7.0,45.0,26.0,28.0,77.8,142.0,92.5,10.8,7.0,4.0,63.0,46.5,6.0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1041,7.0,9.0,8.5,1.0,21.5,1.5,9.5,-10.5,42.5,41.0,24.5,1.5,161.5,0.0,89.7,28.5,1.0,22.0,8.0,-9.0,45.0,44.0,29.0,79.4,146.0,93.6,0.0,7.0,13.0,49.0,39.75,10.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1042,20.0,10.0,7.5,2.0,28.5,1.5,8.5,10.0,40.5,44.5,31.0,9.5,155.0,0.5,101.3,37.975,1.0,25.0,7.0,13.0,41.0,39.0,32.0,75.6,146.0,93.5,3.2,7.0,11.0,319.0,15.7,24.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1043,6.0,11.0,14.5,6.0,29.5,1.5,15.0,8.5,61.0,48.0,36.0,0.5,129.0,0.0,82.95,41.175,3.0,31.0,13.0,4.0,64.0,61.0,43.0,57.6,105.0,85.8,0.0,9.0,10.0,7.0,43.0,7.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1044,1.0,12.0,4.5,1.0,22.0,1.5,4.0,6.5,37.5,24.5,23.0,20.0,163.0,34.5,121.19999999999999,61.125,1.0,20.0,6.0,4.0,42.0,34.0,25.0,83.3,138.0,98.2,14.4,7.0,4.0,80.0,87.4,1.0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1045,10.0,13.0,14.0,6.0,23.0,1.5,13.0,1.0,38.0,30.0,27.0,0.0,140.0,0.0,81.2,28.0,5.0,26.0,14.0,-2.0,38.0,42.0,27.0,60.0,87.0,81.0,0.0,6.0,15.0,14.0,37.0,13.0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1046,27.0,19.0,14.5,4.5,29.0,1.5,15.0,-1.5,40.0,44.5,24.0,0.0,115.5,0.0,80.2,26.125,4.0,29.0,14.0,1.0,43.0,51.0,24.0,55.6,90.0,71.4,0.0,7.0,15.0,66.0,7.0,30.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1047,12.0,20.0,14.0,4.0,26.5,1.5,14.0,6.0,42.5,50.5,24.5,0.0,137.0,0.0,75.9,20.725,4.0,29.0,13.0,5.0,44.0,33.0,27.0,60.0,134.0,79.8,0.0,7.0,14.0,345.0,39.0,11.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1048,2.0,23.0,12.5,3.5,29.5,1.5,11.5,-3.5,46.0,39.0,29.5,1.0,144.5,0.0,85.8,27.225,2.0,27.0,12.0,-2.0,37.0,39.0,30.0,63.2,142.0,96.6,0.0,7.0,19.0,23.0,63.0,2.0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1049,11.0,4.0,14.0,4.0,26.0,1.5,13.0,5.0,41.0,39.0,24.0,0.0,137.0,0.0,81.8,37.0,4.0,28.5,13.0,5.0,42.5,34.0,25.5,60.0,124.5,81.0,0.0,7.5,13.5,346.0,29.55,18.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1050,7.0,5.0,3.0,1.0,22.0,1.5,3.0,0.0,36.0,39.0,30.0,18.0,167.0,46.0,127.0,52.8,1.0,23.0,5.0,5.0,38.5,36.0,32.0,74.45,153.5,98.55,13.0,7.5,5.5,50.0,51.9,6.0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1051,17.0,6.0,14.5,6.5,24.5,1.5,13.5,4.5,38.0,27.5,24.5,0.0,129.5,0.0,80.6,32.5,5.5,27.0,15.0,-0.5,38.0,39.5,24.5,55.0,82.5,69.2,0.0,7.0,14.0,15.0,15.0,24.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1052,3.0,9.0,10.0,1.0,21.0,1.5,9.0,-10.0,40.0,31.0,22.0,0.0,154.0,0.0,89.9,30.0,1.0,21.5,8.0,-9.5,42.5,39.0,28.0,82.30000000000001,144.0,94.15,0.0,7.5,11.5,50.0,47.45,9.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1053,6.0,10.0,12.0,5.0,26.0,1.5,13.0,6.0,48.0,35.0,26.0,0.0,125.0,0.0,87.9,43.0,4.0,28.5,12.0,4.0,56.0,58.0,34.5,59.900000000000006,115.0,86.35,0.0,9.5,8.5,8.0,48.3,8.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1054,8.0,11.0,8.0,2.0,22.0,1.5,10.0,1.0,44.0,49.0,34.0,1.0,149.0,0.0,90.5,38.45,2.0,24.0,10.5,0.5,43.0,42.5,33.0,77.65,116.5,90.05000000000001,0.0,7.5,14.5,276.0,39.9,12.0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1055,2.0,12.0,3.0,1.0,27.0,1.5,5.0,11.0,41.0,21.0,24.0,17.0,148.0,11.0,114.0,55.55,1.0,24.5,6.0,8.5,43.0,25.0,28.0,77.55,133.5,92.25,8.5,7.5,4.5,64.0,53.4,4.0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1056,4.0,13.0,4.0,1.0,19.0,1.5,5.0,3.0,30.0,23.0,29.0,9.0,160.0,1.0,106.6,45.05,1.0,23.5,7.0,2.0,30.0,32.0,28.0,79.8,138.0,94.35,1.35,7.5,9.5,172.0,52.05,5.0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1057,10.0,14.0,12.0,3.0,29.0,1.5,11.0,-2.0,35.0,38.0,26.0,1.0,142.0,0.0,87.8,30.0,2.0,25.0,11.5,-1.0,36.5,38.5,28.5,64.95,134.0,94.6,0.0,7.5,17.0,24.0,39.35,13.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1058,1.0,15.0,4.0,1.0,21.0,1.5,4.0,9.0,33.0,20.0,22.0,22.0,162.0,39.0,122.6,62.65,1.0,20.0,6.0,5.5,41.0,31.5,24.5,87.5,136.5,98.6,14.600000000000001,7.5,3.5,81.0,118.95,1.0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1059,12.0,17.0,8.0,2.0,21.0,1.5,8.0,-4.0,43.0,41.0,34.0,2.0,164.0,0.0,96.7,38.0,2.0,21.5,8.5,-1.0,42.0,39.5,28.5,80.0,155.0,97.85,0.0,7.5,10.5,23.0,48.75,7.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1060,5.0,20.0,7.0,3.0,26.0,1.5,7.0,5.0,40.0,39.0,30.0,6.0,149.0,0.0,98.8,37.5,1.0,23.5,7.0,12.5,40.5,35.5,31.0,76.8,145.5,95.0,2.6,7.5,12.0,320.0,58.95,3.0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1061,13.0,27.0,14.0,5.0,30.0,1.5,16.0,1.0,35.0,38.0,23.0,0.0,111.0,0.0,79.7,23.25,4.5,29.5,15.0,2.5,43.0,44.5,23.5,52.35,86.0,69.75,0.0,7.5,15.5,67.0,44.0,10.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1062,30.0,36.0,10.0,1.5,22.5,1.5,7.5,2.5,50.5,42.0,42.0,7.5,170.0,0.0,100.4,37.925,1.0,23.0,9.0,1.0,42.0,41.0,39.0,87.4,163.0,94.1,0.0,7.0,13.0,151.0,26.1,19.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1063,5.0,1.0,8.0,2.0,21.5,1.5,10.0,1.5,41.5,42.5,34.0,1.0,154.5,0.0,89.1,39.175,2.0,23.0,10.0,1.0,42.0,39.0,32.0,78.0,127.0,90.9,0.0,8.0,12.0,277.0,33.0,15.0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1064,6.0,2.0,33.0,3.0,35.0,1.5,34.0,3.0,3.0,0.0,1.0,2.0,0.0,0.0,27.9,-23.1,1.0,29.5,18.0,5.0,35.5,51.0,26.5,49.3,52.5,51.9,4.3999999999999995,12.0,31.0,36.0,34.25,13.0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1065,1.0,3.0,3.0,1.0,20.5,1.5,3.5,10.0,32.0,19.5,23.0,28.0,163.0,40.0,122.94999999999999,64.15,1.0,20.0,6.0,7.0,40.0,29.0,25.0,90.3,138.0,99.0,14.8,8.0,3.0,82.0,67.05,3.0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1066,3.0,4.0,7.5,3.0,28.5,1.5,9.0,6.5,40.5,39.0,29.0,8.5,147.5,0.0,97.94999999999999,37.975,1.0,25.0,7.0,12.0,41.0,39.0,30.0,75.6,145.0,93.5,2.0,8.0,11.0,321.0,83.85,2.0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1067,36.0,5.0,9.5,2.5,26.0,1.5,10.5,-3.0,32.5,35.5,25.5,1.0,144.5,0.0,90.05,31.45,2.0,23.0,11.0,-2.0,36.0,38.0,27.0,66.7,142.0,96.6,0.0,8.0,15.0,25.0,-27.55,34.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1068,7.0,6.0,10.0,2.0,22.5,1.5,8.5,2.5,47.5,41.0,38.0,7.5,168.0,0.0,94.15,30.75,2.0,23.0,9.0,1.0,42.0,40.0,34.0,79.2,163.0,94.1,0.0,8.0,19.0,152.0,40.3,8.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1069,4.0,7.0,9.0,2.0,20.5,1.5,7.0,-2.5,41.0,39.5,31.0,2.5,170.0,0.0,98.30000000000001,38.5,2.0,21.0,8.0,-1.0,41.0,38.0,28.0,80.7,160.0,98.2,0.0,8.0,10.0,24.0,51.1,5.0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1070,9.0,8.0,4.0,1.0,18.5,1.5,6.0,2.5,37.0,32.0,30.0,7.0,161.5,3.0,104.25,47.525,1.0,22.0,7.0,2.0,30.0,41.0,29.0,81.8,138.0,94.6,2.0,8.0,9.0,173.0,32.75,16.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1071,30.0,9.0,4.0,1.0,22.5,1.5,4.0,4.5,38.5,33.0,31.0,17.5,170.5,41.5,123.6,52.349999999999994,1.0,23.0,5.0,9.0,41.0,33.0,32.0,75.0,161.0,98.3,13.5,8.0,6.0,51.0,-11.1,31.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1072,27.0,10.0,11.5,5.0,25.0,1.5,11.5,8.5,40.5,29.5,28.5,0.5,139.0,0.0,88.55000000000001,45.5,3.0,26.0,11.0,4.0,48.0,55.0,31.0,62.2,125.0,86.9,0.0,10.0,8.0,9.0,0.05,28.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1073,8.0,11.0,8.5,1.0,20.0,1.5,8.5,-10.0,32.5,31.0,23.5,0.5,161.5,0.0,91.05000000000001,33.175,1.0,21.0,8.0,-9.0,40.0,34.0,27.0,85.2,146.0,94.7,0.0,8.0,10.0,51.0,37.0,12.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1074,2.0,12.0,3.0,1.0,26.0,1.5,5.0,9.5,37.5,21.0,26.0,16.0,151.5,8.0,114.65,55.0,1.0,24.0,6.0,8.0,41.0,26.0,28.0,77.8,142.0,92.5,6.2,8.0,4.0,65.0,56.9,4.0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1075,16.0,15.0,15.0,6.0,26.0,1.5,14.0,1.0,38.0,30.0,22.0,0.0,119.0,0.0,80.0,28.0,5.0,28.0,16.0,-2.0,38.0,41.0,22.0,50.0,78.0,57.4,0.0,8.0,15.0,16.0,24.0,19.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1076,10.0,19.0,13.5,5.0,29.0,1.5,15.0,2.5,37.5,33.0,19.5,0.0,115.5,0.0,78.35,26.125,5.0,29.0,14.0,4.0,43.0,38.0,23.0,49.1,90.0,71.4,0.0,8.0,15.0,68.0,40.0,9.0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1077,11.0,22.0,13.5,4.0,26.0,1.5,13.0,3.0,38.5,38.0,25.0,0.0,137.0,0.0,82.25,33.275,4.0,28.0,13.0,5.0,41.0,35.0,26.0,60.0,134.0,82.2,0.0,8.0,14.0,347.0,41.0,7.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1078,37.0,28.0,1.5,1.0,22.0,1.5,4.5,23.5,48.0,24.5,41.5,45.0,170.5,69.5,137.85,101.625,1.0,18.0,3.0,13.0,45.0,26.0,35.0,84.6,200.0,100.0,39.0,5.0,1.0,355.0,91.95,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1079,8.0,1.0,8.0,2.0,22.0,1.5,10.0,2.0,44.0,48.0,34.0,1.0,160.0,0.0,90.5,38.45,2.0,23.5,10.0,1.5,43.0,42.5,33.0,77.65,129.0,91.6,0.0,8.5,13.5,278.0,29.45,15.0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1080,1.0,2.0,11.0,2.0,23.0,1.5,8.0,4.0,53.0,41.0,42.0,8.0,171.0,0.0,96.3,35.4,2.0,23.5,9.0,1.5,42.5,40.5,36.5,77.30000000000001,164.0,93.8,0.0,8.5,16.0,153.0,51.65,4.0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1081,2.0,4.0,4.0,1.0,20.0,1.5,3.0,9.0,33.0,20.0,24.0,29.0,164.0,41.0,123.3,65.65,1.0,19.0,6.0,5.5,39.5,31.5,26.5,91.0,141.0,99.15,17.15,8.5,3.0,83.0,98.8,1.0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1082,3.0,5.0,10.0,2.0,20.0,1.5,6.0,-1.0,43.0,38.0,34.0,3.0,176.0,0.0,99.9,39.0,1.5,20.5,7.0,-0.5,42.0,38.0,31.0,81.55000000000001,162.0,98.2,0.0,8.5,8.5,25.0,58.95,3.0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1083,14.0,6.0,3.0,1.0,27.0,1.5,5.0,11.0,41.0,21.0,28.0,15.0,155.0,11.0,114.2,55.55,1.0,24.5,6.0,9.0,43.0,26.0,29.0,77.6,145.0,93.8,6.85,8.5,4.0,66.0,21.0,23.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1084,5.0,7.0,4.0,1.0,19.0,1.5,7.0,2.0,44.0,41.0,31.0,5.0,163.0,3.0,101.9,45.05,1.0,23.5,7.5,2.0,37.0,41.0,30.0,78.4,142.0,94.35,1.75,8.5,9.5,174.0,51.6,5.0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1085,9.0,8.0,12.0,3.0,29.0,1.5,11.0,-3.0,30.0,33.0,25.0,1.0,142.0,0.0,87.8,30.0,2.0,25.0,11.5,-2.0,35.5,35.5,26.5,64.95,134.0,94.6,0.0,8.5,17.0,26.0,35.8,12.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1086,7.0,9.0,5.0,2.0,30.5,1.5,7.5,13.5,39.0,25.0,33.5,3.5,161.5,0.0,101.85,46.8,2.0,25.0,8.0,7.5,35.5,29.0,32.0,83.65,154.5,96.35,0.0,6.5,11.0,76.0,43.05,8.0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1087,15.0,10.0,5.0,1.0,23.0,1.5,5.0,0.0,36.0,27.0,30.0,17.0,167.0,37.0,120.2,51.9,1.0,23.0,5.5,5.0,38.5,30.0,32.0,77.8,153.5,98.15,13.0,8.5,6.0,52.0,24.8,18.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1088,10.0,11.0,7.0,3.0,26.0,1.5,7.0,5.0,41.0,39.0,30.0,11.0,149.0,0.0,98.8,38.45,1.0,23.5,7.0,10.0,44.0,39.0,31.0,76.8,145.5,95.0,2.6,8.5,11.0,322.0,37.25,10.0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
