,driver,track,start_pos,finish_pos,laps_complete,total_laps,race_num,year,race_status
418,Alex Bowman,Homestead,19,16,268,268,36,2016,running
419,Alex Bowman,Atlanta,18,20,322,325,2,2018,running
420,Alex Bowman,Phoenix,4,13,312,312,4,2018,running
421,Alex Bowman,Martinsville,16,7,500,500,6,2018,running
422,Alex Bowman,Bristol,8,5,500,500,8,2018,running
423,Alex Bowman,Talladega,11,8,188,188,10,2018,running
424,Alex Bowman,Kansas,19,18,266,267,12,2018,running
425,Alex Bowman,Pocono,14,27,160,160,14,2018,running
426,Alex Bowman,Sonoma,17,9,110,110,16,2018,running
427,Alex Bowman,Daytona,2,10,168,168,18,2018,running
428,Alex Bowman,Loudon,8,11,301,301,20,2018,running
429,Alex Bowman,Watkins Glen,22,14,90,90,22,2018,running
430,Alex Bowman,Bristol,22,8,500,500,24,2018,running
431,Alex Bowman,Indianapolis,15,33,142,160,26,2018,running
432,Alex Bowman,Richmond,13,12,400,400,28,2018,running
433,Alex Bowman,Dover,12,28,396,404,30,2018,crash
434,Alex Bowman,Kansas,10,9,267,267,32,2018,running
435,Alex Bowman,Fort Worth,18,14,337,337,34,2018,running
436,Alex Bowman,Homestead,13,29,263,267,36,2018,running
437,Alex Bowman,Atlanta,16,15,325,325,2,2019,running
438,Alex Bowman,Phoenix,6,35,191,312,4,2019,crash
439,Alex Bowman,Martinsville,16,14,500,500,6,2019,running
440,Alex Bowman,Bristol,14,23,497,500,8,2019,running
441,Alex Bowman,Talladega,9,2,188,188,10,2019,running
442,Alex Bowman,Kansas,5,2,271,271,12,2019,running
443,Alex Bowman,Pocono,15,15,160,160,14,2019,running
444,Alex Bowman,Sonoma,12,14,90,90,16,2019,running
445,Alex Bowman,Daytona,9,21,126,127,18,2019,running
446,Alex Bowman,Loudon,37,14,301,301,20,2019,running
447,Alex Bowman,Watkins Glen,17,14,90,90,22,2019,running
448,Alex Bowman,Bristol,10,15,497,500,24,2019,running
449,Alex Bowman,Indianapolis,13,21,160,160,26,2019,running
450,Alex Bowman,Richmond,20,23,396,400,28,2019,running
451,Alex Bowman,Dover,12,3,400,400,30,2019,running
452,Alex Bowman,Kansas,16,11,277,277,32,2019,running
453,Alex Bowman,Fort Worth,5,5,334,334,34,2019,running
454,Alex Bowman,Homestead,12,9,267,267,36,2019,running
455,Alex Bowman,Las Vegas,12,13,267,267,2,2020,running
456,Alex Bowman,Phoenix,8,14,316,316,4,2020,running
457,Alex Bowman,Darlington,19,18,208,208,6,2020,running
458,Alex Bowman,Charlotte,2,31,206,208,8,2020,running
459,Alex Bowman,Atlanta,8,12,324,325,10,2020,running
460,Alex Bowman,Homestead,8,18,266,267,12,2020,running
461,Alex Bowman,Pocono,10,27,129,130,14,2020,running
462,Alex Bowman,Indianapolis,3,30,132,161,16,2020,crash
463,Alex Bowman,Fort Worth,12,30,319,334,18,2020,crash
464,Alex Bowman,Loudon,8,15,301,301,20,2020,running
465,Alex Bowman,Michigan,21,36,149,156,22,2020,tire
466,Alex Bowman,Dover,11,21,309,311,24,2020,running
467,Alex Bowman,Daytona,8,7,164,164,26,2020,running
468,Alex Bowman,Richmond,4,9,400,400,28,2020,running
469,Alex Bowman,Las Vegas,8,5,268,268,30,2020,running
470,Alex Bowman,Charlotte (Road),5,8,109,109,32,2020,running
471,Alex Bowman,Fort Worth,5,5,334,334,34,2020,running
472,Alex Bowman,Phoenix,6,16,311,312,36,2020,running
473,Alex Bowman,Daytona (Road),36,10,70,70,2,2021,running
474,Alex Bowman,Las Vegas,9,27,265,267,4,2021,running
475,Alex Bowman,Atlanta,14,3,325,325,6,2021,running
476,Alex Bowman,Martinsville,20,34,384,500,8,2021,crash
477,Alex Bowman,Talladega,5,38,123,191,10,2021,dvp
478,Alex Bowman,Darlington,19,17,291,293,12,2021,running
479,Alex Bowman,Austin,12,8,54,54,14,2021,running
480,Alex Bowman,Sonoma,7,9,92,92,16,2021,running
481,Alex Bowman,Pocono,13,1,130,130,18,2021,running
482,Alex Bowman,Elkhart Lake,10,22,62,62,20,2021,running
483,Alex Bowman,Loudon,5,9,293,293,22,2021,running
484,Alex Bowman,Indianapolis G.P.,24,17,95,95,24,2021,running
485,Alex Bowman,Daytona,15,7,165,165,26,2021,running
486,Alex Bowman,Richmond,12,12,399,400,28,2021,running
487,Alex Bowman,Las Vegas,7,22,265,267,30,2021,running
488,Alex Bowman,Charlotte (Road),12,10,109,109,32,2021,running
489,Alex Bowman,Kansas,25,11,267,267,34,2021,running
490,Alex Bowman,Phoenix,14,18,312,312,36,2021,running
491,Alex Bowman,Fontana,14,25,199,200,2,2022,running
492,Alex Bowman,Phoenix,9,14,312,312,4,2022,running
493,Alex Bowman,Austin,5,2,69,69,6,2022,running
494,Alex Bowman,Phoenix,35,41,230,312,2,2014,brakes
495,Alex Bowman,Bristol,33,32,493,503,4,2014,running
496,Alex Bowman,Martinsville,19,36,488,500,6,2014,running
497,Alex Bowman,Darlington,34,29,369,374,8,2014,running
498,Alex Bowman,Talladega,33,28,187,188,10,2014,crash
499,Alex Bowman,Charlotte,29,33,392,400,12,2014,running
500,Alex Bowman,Pocono,34,31,159,160,14,2014,running
501,Alex Bowman,Sonoma,38,29,110,110,16,2014,running
502,Alex Bowman,Daytona,43,13,112,112,18,2014,running
503,Alex Bowman,Indianapolis,35,40,156,160,20,2014,running
504,Alex Bowman,Watkins Glen,36,36,85,90,22,2014,running
505,Alex Bowman,Bristol,27,32,489,500,24,2014,running
506,Alex Bowman,Richmond,25,38,391,400,26,2014,running
507,Alex Bowman,Loudon,35,28,301,303,28,2014,running
508,Alex Bowman,Kansas,33,32,259,267,30,2014,running
509,Alex Bowman,Talladega,14,43,102,194,32,2014,crash
510,Alex Bowman,Fort Worth,35,42,245,341,34,2014,engine
511,Alex Bowman,Homestead,41,33,264,267,36,2014,running
512,Alex Bowman,Las Vegas,27,43,28,267,3,2015,engine
513,Alex Bowman,Fontana,28,33,208,209,5,2015,running
514,Alex Bowman,Fort Worth,34,33,330,334,7,2015,running
515,Alex Bowman,Richmond,41,32,396,400,9,2015,running
516,Alex Bowman,Kansas,36,43,125,267,11,2015,vibration
517,Alex Bowman,Dover,30,20,402,405,13,2015,running
518,Alex Bowman,Michigan,28,41,84,138,15,2015,running
519,Alex Bowman,Daytona,37,24,161,161,17,2015,running
520,Alex Bowman,Loudon,40,42,230,301,19,2015,running
521,Alex Bowman,Pocono,28,25,159,160,21,2015,running
522,Alex Bowman,Michigan,33,31,197,200,23,2015,running
523,Alex Bowman,Darlington,35,24,367,367,25,2015,running
524,Alex Bowman,Chicago,32,37,259,267,27,2015,running
525,Alex Bowman,Dover,35,32,393,400,29,2015,running
526,Alex Bowman,Kansas,32,31,264,269,31,2015,running
527,Alex Bowman,Martinsville,41,22,499,500,33,2015,running
528,Alex Bowman,Phoenix,35,38,214,219,35,2015,running
529,Alex Bowman,Loudon,20,26,301,301,19,2016,running
530,Alex Bowman,Chicago,17,10,270,270,27,2016,running
531,Alex Bowman,Charlotte,2,39,61,334,30,2016,crash
532,Alex Bowman,Talladega,19,36,191,192,32,2016,running
533,Alex Bowman,Phoenix,1,6,324,324,35,2016,running
534,Alex Bowman,Daytona,1,17,205,207,1,2018,running
535,Alex Bowman,Las Vegas,20,16,265,267,3,2018,running
536,Alex Bowman,Fontana,28,13,199,200,5,2018,running
537,Alex Bowman,Fort Worth,16,28,294,334,7,2018,running
538,Alex Bowman,Richmond,11,18,402,402,9,2018,running
539,Alex Bowman,Dover,15,23,397,400,11,2018,running
540,Alex Bowman,Charlotte,27,9,400,400,13,2018,running
541,Alex Bowman,Michigan,21,16,133,133,15,2018,running
542,Alex Bowman,Chicago,15,10,267,267,17,2018,running
543,Alex Bowman,Kentucky,15,39,108,267,19,2018,crash
544,Alex Bowman,Pocono,10,3,164,164,21,2018,running
545,Alex Bowman,Michigan,10,19,200,200,23,2018,running
546,Alex Bowman,Darlington,4,23,365,367,25,2018,running
547,Alex Bowman,Las Vegas,9,19,271,272,27,2018,running
548,Alex Bowman,Charlotte (Road),3,4,109,109,29,2018,running
549,Alex Bowman,Talladega,7,33,191,193,31,2018,running
550,Alex Bowman,Martinsville,14,17,500,500,33,2018,running
551,Alex Bowman,Phoenix,5,30,285,312,35,2018,crash
552,Alex Bowman,Daytona,2,11,207,207,1,2019,running
553,Alex Bowman,Las Vegas,11,11,267,267,3,2019,running
554,Alex Bowman,Fontana,23,21,200,200,5,2019,running
555,Alex Bowman,Fort Worth,24,18,333,334,7,2019,running
556,Alex Bowman,Richmond,12,17,399,400,9,2019,running
557,Alex Bowman,Dover,5,2,400,400,11,2019,running
558,Alex Bowman,Charlotte,13,7,400,400,13,2019,running
559,Alex Bowman,Michigan,20,10,203,203,15,2019,running
560,Alex Bowman,Chicago,8,1,267,267,17,2019,running
561,Alex Bowman,Kentucky,22,17,268,269,19,2019,running
562,Alex Bowman,Pocono,12,20,163,163,21,2019,running
563,Alex Bowman,Michigan,4,10,200,200,23,2019,running
564,Alex Bowman,Darlington,16,18,365,367,25,2019,running
565,Alex Bowman,Las Vegas,19,6,267,267,27,2019,running
566,Alex Bowman,Charlotte (Road),2,2,109,109,29,2019,running
567,Alex Bowman,Talladega,2,37,106,188,31,2019,crash
568,Alex Bowman,Martinsville,19,30,494,500,33,2019,running
569,Alex Bowman,Phoenix,14,23,310,312,35,2019,running
570,Alex Bowman,Daytona,2,24,203,209,1,2020,running
571,Alex Bowman,Fontana,3,1,200,200,3,2020,running
572,Alex Bowman,Darlington,2,2,293,293,5,2020,running
573,Alex Bowman,Charlotte,12,19,405,405,7,2020,running
574,Alex Bowman,Bristol,11,37,228,500,9,2020,crash
575,Alex Bowman,Martinsville,8,6,500,500,11,2020,running
576,Alex Bowman,Talladega,8,7,191,191,13,2020,running
577,Alex Bowman,Pocono,27,9,140,140,15,2020,running
578,Alex Bowman,Kentucky,5,19,267,267,17,2020,running
579,Alex Bowman,Kansas,6,8,267,267,19,2020,running
580,Alex Bowman,Michigan,6,21,161,161,21,2020,running
581,Alex Bowman,Daytona (Road),27,12,65,65,23,2020,running
582,Alex Bowman,Dover,21,5,311,311,25,2020,running
583,Alex Bowman,Darlington,4,6,367,367,27,2020,running
584,Alex Bowman,Bristol,8,16,498,500,29,2020,running
585,Alex Bowman,Talladega,4,14,200,200,31,2020,running
586,Alex Bowman,Kansas,6,3,267,267,33,2020,running
587,Alex Bowman,Martinsville,3,6,500,500,35,2020,running
588,Alex Bowman,Daytona,1,35,13,200,1,2021,crash
589,Alex Bowman,Homestead,13,9,267,267,3,2021,running
590,Alex Bowman,Phoenix,21,13,312,312,5,2021,running
591,Alex Bowman,Bristol (Dirt),7,22,252,253,7,2021,running
592,Alex Bowman,Richmond,24,1,400,400,9,2021,running
593,Alex Bowman,Kansas,25,18,267,267,11,2021,running
594,Alex Bowman,Dover,16,1,400,400,13,2021,running
595,Alex Bowman,Charlotte,7,5,400,400,15,2021,running
596,Alex Bowman,Nashville,8,14,300,300,17,2021,running
597,Alex Bowman,Pocono,20,7,140,140,19,2021,running
598,Alex Bowman,Atlanta,17,4,260,260,21,2021,running
599,Alex Bowman,Watkins Glen,10,20,90,90,23,2021,running
600,Alex Bowman,Michigan,10,16,200,200,25,2021,running
601,Alex Bowman,Darlington,5,26,363,367,27,2021,running
602,Alex Bowman,Bristol,11,5,500,500,29,2021,running
603,Alex Bowman,Talladega,11,38,97,117,31,2021,crash
604,Alex Bowman,Fort Worth,14,33,36,334,33,2021,crash
605,Alex Bowman,Martinsville,13,1,501,501,35,2021,running
606,Alex Bowman,Daytona,2,24,197,201,1,2022,running
607,Alex Bowman,Las Vegas,13,1,274,274,3,2022,running
608,Alex Bowman,Atlanta,11,10,325,325,5,2022,running
609,Alon Day,Sonoma,32,32,108,110,16,2017,running
610,Alon Day,Richmond,34,38,383,400,28,2018,running
611,Andy Lally,Watkins Glen,15,27,90,90,22,2009,running
612,Andy Lally,Watkins Glen,33,18,90,90,22,2010,running
613,Andy Lally,Fontana,42,36,76,200,30,2010,electrical
614,Andy Lally,Fort Worth,40,34,331,334,34,2010,running
615,Andy Lally,Daytona,37,33,149,208,1,2011,running
616,Andy Lally,Las Vegas,40,32,261,267,3,2011,running
617,Andy Lally,Fontana,38,32,198,200,5,2011,running
618,Andy Lally,Talladega,37,19,188,188,8,2011,running
619,Andy Lally,Dover,37,33,389,400,11,2011,running
620,Andy Lally,Pocono,24,32,194,200,14,2011,running
621,Andy Lally,Sonoma,41,35,104,110,16,2011,running
622,Andy Lally,Kentucky,39,32,264,267,18,2011,running
623,Andy Lally,Indianapolis,39,26,160,160,20,2011,running
624,Andy Lally,Watkins Glen,36,21,92,92,22,2011,running
625,Andy Lally,Bristol,38,25,498,500,24,2011,running
626,Andy Lally,Richmond,38,32,357,400,26,2011,running
627,Andy Lally,Loudon,42,34,284,300,28,2011,running
628,Andy Lally,Kansas,35,37,72,272,30,2011,overheating
629,Andy Lally,Talladega,33,39,162,188,32,2011,crash
630,Andy Lally,Indianapolis G.P.,35,39,55,95,24,2021,rear gear
631,Andy Lally,Loudon,40,37,142,301,17,2010,brakes
632,Andy Lally,Loudon,42,37,138,300,27,2010,brakes
633,Andy Lally,Charlotte,38,34,315,334,31,2010,running
634,Andy Lally,Homestead,35,29,266,267,36,2010,running
635,Andy Lally,Phoenix,41,31,237,312,2,2011,running
636,Andy Lally,Bristol,42,32,491,500,4,2011,running
637,Andy Lally,Fort Worth,43,32,324,334,7,2011,running
638,Andy Lally,Richmond,41,26,397,400,9,2011,running
639,Andy Lally,Kansas,39,31,265,267,13,2011,running
640,Andy Lally,Michigan,36,36,155,200,15,2011,crash
641,Andy Lally,Daytona,7,27,169,170,17,2011,running
642,Andy Lally,Loudon,43,28,300,301,19,2011,running
643,Andy Lally,Pocono,42,29,199,200,21,2011,running
644,Andy Lally,Michigan,38,29,202,203,23,2011,running
645,Andy Lally,Atlanta,42,30,319,325,25,2011,running
646,Andy Lally,Chicago,40,28,265,267,27,2011,running
647,Andy Lally,Dover,37,33,394,400,29,2011,running
648,Andy Lally,Charlotte,40,42,20,334,31,2011,brakes
649,Andy Lally,Fort Worth,43,29,332,334,34,2011,running
650,Andy Lally,Austin,39,39,19,69,6,2022,suspension
651,Andy Seuss,Loudon,35,28,291,301,20,2019,running
652,Anthony Alfredo,Daytona,36,32,14,200,1,2021,dvp
653,Anthony Alfredo,Homestead,27,24,267,267,3,2021,running
654,Anthony Alfredo,Phoenix,28,37,87,312,5,2021,crash
655,Anthony Alfredo,Bristol (Dirt),29,39,39,253,7,2021,crash
656,Anthony Alfredo,Richmond,29,31,395,400,9,2021,running
657,Anthony Alfredo,Kansas,22,23,266,267,11,2021,running
658,Anthony Alfredo,Dover,27,28,392,400,13,2021,running
659,Anthony Alfredo,Charlotte,29,25,397,400,15,2021,running
660,Anthony Alfredo,Nashville,18,17,300,300,17,2021,running
661,Anthony Alfredo,Pocono,26,34,134,140,19,2021,running
662,Anthony Alfredo,Atlanta,32,26,257,260,21,2021,running
663,Anthony Alfredo,Watkins Glen,31,26,89,90,23,2021,running
664,Anthony Alfredo,Michigan,35,34,178,200,25,2021,running
665,Anthony Alfredo,Darlington,32,24,364,367,27,2021,running
666,Anthony Alfredo,Bristol,30,35,313,500,29,2021,crash
667,Anthony Alfredo,Talladega,30,10,117,117,31,2021,running
668,Anthony Alfredo,Fort Worth,28,29,299,334,33,2021,crash
669,Anthony Alfredo,Martinsville,32,20,501,501,35,2021,running
670,Anthony Alfredo,Daytona (Road),31,22,70,70,2,2021,running
671,Anthony Alfredo,Las Vegas,27,24,266,267,4,2021,running
672,Anthony Alfredo,Atlanta,32,27,322,325,6,2021,running
673,Anthony Alfredo,Martinsville,35,26,492,500,8,2021,running
674,Anthony Alfredo,Talladega,30,12,191,191,10,2021,running
675,Anthony Alfredo,Darlington,25,26,289,293,12,2021,running
676,Anthony Alfredo,Austin,37,18,54,54,14,2021,running
677,Anthony Alfredo,Sonoma,28,31,92,92,16,2021,running
678,Anthony Alfredo,Pocono,24,26,130,130,18,2021,running
679,Anthony Alfredo,Elkhart Lake,24,37,42,62,20,2021,brakes
680,Anthony Alfredo,Loudon,27,32,285,293,22,2021,running
681,Anthony Alfredo,Indianapolis G.P.,33,38,68,95,24,2021,suspension
682,Anthony Alfredo,Daytona,32,26,163,165,26,2021,running
683,Anthony Alfredo,Richmond,30,26,396,400,28,2021,running
684,Anthony Alfredo,Las Vegas,32,27,265,267,30,2021,running
685,Anthony Alfredo,Charlotte (Road),20,26,109,109,32,2021,running
686,Anthony Alfredo,Kansas,29,38,171,267,34,2021,crash
687,Anthony Alfredo,Phoenix,30,34,242,312,36,2021,crash
688,Aric Almirola,Las Vegas,31,41,46,267,3,2007,crash
689,Aric Almirola,Fontana,40,31,248,250,25,2007,running
690,Aric Almirola,Martinsville,27,43,111,506,32,2007,electrical
691,Aric Almirola,Bristol,16,8,506,506,5,2008,running
692,Aric Almirola,Talladega,28,33,186,188,9,2008,running
693,Aric Almirola,Loudon,39,23,284,284,17,2008,running
694,Aric Almirola,Bristol,23,13,500,500,24,2008,running
695,Aric Almirola,Loudon,15,18,300,300,27,2008,running
696,Aric Almirola,Martinsville,15,20,502,504,32,2008,running
697,Aric Almirola,Daytona,11,30,152,152,1,2009,running
698,Aric Almirola,Las Vegas,27,39,143,285,3,2009,crash
699,Aric Almirola,Bristol,18,35,494,503,5,2009,running
700,Aric Almirola,Fort Worth,41,33,328,334,7,2009,running
701,Aric Almirola,Fontana,24,43,34,250,2,2010,engine
702,Aric Almirola,Bristol,27,39,59,500,5,2010,brakes
703,Aric Almirola,Martinsville,35,21,498,500,32,2010,running
704,Aric Almirola,Fort Worth,13,21,334,334,34,2010,running
705,Aric Almirola,Homestead,24,4,267,267,36,2010,running
706,Aric Almirola,Phoenix,18,12,312,312,2,2012,running
707,Aric Almirola,Bristol,7,19,498,500,4,2012,running
708,Aric Almirola,Martinsville,19,8,515,515,6,2012,running
709,Aric Almirola,Kansas,26,23,264,267,8,2012,running
710,Aric Almirola,Talladega,4,12,194,194,10,2012,running
711,Aric Almirola,Charlotte,1,16,398,400,12,2012,running
712,Aric Almirola,Pocono,29,28,158,160,14,2012,running
713,Aric Almirola,Sonoma,30,28,110,112,16,2012,running
714,Aric Almirola,Daytona,17,19,160,160,18,2012,running
715,Aric Almirola,Indianapolis,4,19,160,160,20,2012,running
716,Aric Almirola,Watkins Glen,29,18,90,90,22,2012,running
717,Aric Almirola,Bristol,5,35,235,500,24,2012,crash
718,Aric Almirola,Richmond,18,26,397,400,26,2012,running
719,Aric Almirola,Loudon,19,23,298,300,28,2012,running
720,Aric Almirola,Talladega,18,19,189,189,30,2012,running
721,Aric Almirola,Kansas,5,29,212,267,32,2012,crash
722,Aric Almirola,Fort Worth,14,15,335,335,34,2012,running
723,Aric Almirola,Homestead,5,7,267,267,36,2012,running
724,Aric Almirola,Phoenix,18,15,316,316,2,2013,running
725,Aric Almirola,Bristol,20,37,245,500,4,2013,crash
726,Aric Almirola,Martinsville,34,20,500,500,6,2013,running
727,Aric Almirola,Kansas,6,8,267,267,8,2013,running
728,Aric Almirola,Talladega,18,10,192,192,10,2013,running
729,Aric Almirola,Charlotte,18,33,324,400,12,2013,crash
730,Aric Almirola,Pocono,12,21,160,160,14,2013,running
731,Aric Almirola,Sonoma,32,20,110,110,16,2013,running
732,Aric Almirola,Daytona,30,38,127,161,18,2013,crash
733,Aric Almirola,Indianapolis,21,17,160,160,20,2013,running
734,Aric Almirola,Watkins Glen,32,37,58,90,22,2013,crash
735,Aric Almirola,Bristol,10,15,499,500,24,2013,running
736,Aric Almirola,Richmond,15,20,400,400,26,2013,running
737,Aric Almirola,Loudon,13,21,300,300,28,2013,running
738,Aric Almirola,Kansas,20,10,267,267,30,2013,running
739,Aric Almirola,Talladega,1,22,188,188,32,2013,running
740,Aric Almirola,Fort Worth,17,27,330,334,34,2013,running
741,Aric Almirola,Homestead,19,16,267,267,36,2013,running
742,Aric Almirola,Phoenix,9,15,312,312,2,2014,running
743,Aric Almirola,Bristol,23,3,503,503,4,2014,running
744,Aric Almirola,Martinsville,20,8,500,500,6,2014,running
745,Aric Almirola,Darlington,3,24,372,374,8,2014,running
746,Aric Almirola,Talladega,15,13,188,188,10,2014,running
747,Aric Almirola,Charlotte,13,11,400,400,12,2014,running
748,Aric Almirola,Pocono,22,22,160,160,14,2014,running
749,Aric Almirola,Sonoma,29,23,110,110,16,2014,running
750,Aric Almirola,Daytona,15,1,112,112,18,2014,running
751,Aric Almirola,Indianapolis,41,21,160,160,20,2014,running
752,Aric Almirola,Watkins Glen,27,18,90,90,22,2014,running
753,Aric Almirola,Bristol,42,41,123,500,24,2014,crash
754,Aric Almirola,Richmond,26,10,400,400,26,2014,running
755,Aric Almirola,Loudon,21,6,303,303,28,2014,running
756,Aric Almirola,Kansas,3,31,260,267,30,2014,running
757,Aric Almirola,Talladega,17,39,166,194,32,2014,running
758,Aric Almirola,Fort Worth,22,24,341,341,34,2014,running
759,Aric Almirola,Homestead,18,19,267,267,36,2014,running
760,Aric Almirola,Atlanta,23,11,325,325,2,2015,running
761,Aric Almirola,Phoenix,32,19,312,312,4,2015,running
762,Aric Almirola,Martinsville,18,12,500,500,6,2015,running
763,Aric Almirola,Bristol,30,13,511,511,8,2015,running
764,Aric Almirola,Talladega,28,15,188,188,10,2015,running
765,Aric Almirola,Charlotte,21,17,399,400,12,2015,running
766,Aric Almirola,Pocono,25,43,88,160,14,2015,engine
767,Aric Almirola,Sonoma,25,14,110,110,16,2015,running
768,Aric Almirola,Kentucky,12,12,267,267,18,2015,running
769,Aric Almirola,Indianapolis,22,38,161,164,20,2015,running
770,Aric Almirola,Watkins Glen,21,16,90,90,22,2015,running
771,Aric Almirola,Bristol,31,17,497,500,24,2015,running
772,Aric Almirola,Richmond,24,4,400,400,26,2015,running
773,Aric Almirola,Loudon,15,43,35,300,28,2015,crash
774,Aric Almirola,Charlotte,9,10,334,334,30,2015,running
775,Aric Almirola,Talladega,25,16,196,196,32,2015,running
776,Aric Almirola,Fort Worth,24,18,334,334,34,2015,running
777,Aric Almirola,Homestead,14,41,209,267,36,2015,running
778,Aric Almirola,Atlanta,27,15,328,330,2,2016,running
779,Aric Almirola,Phoenix,14,13,313,313,4,2016,running
780,Aric Almirola,Martinsville,20,40,206,500,6,2016,engine
781,Aric Almirola,Bristol,22,34,479,500,8,2016,running
782,Aric Almirola,Talladega,23,27,180,188,10,2016,crash
